type,t_us,idx,ax,ay,az,gx,gy,gz,roll,pitch,yaw,temp,state,shank_deg,shank_rate_dps,acc_g,knee_rad,knee_vel,tau_g,tau_imp,tau_cmd,tau_fb,k,b,theta_eq,landing,flex_peak,shank_cross
IMU,22472695.0,2,0.2461,0.4224,0.8716,0.06,-0.06,0.0,25.92,-14.41,-0.17,27.8,,,,,,,,,,,,,,,,
EXO,22526977,,,,,,,,,,,,SAFE,-12.041,-0.061,0.999,1.286,0.065,0.009,0.0,0.009,0.007,0.0,0.0,0.0,0.0,0.0,0.0
IMU,22566408.0,1,0.5073,-0.0522,0.8638,0.0,0.0,0.0,-3.42,-30.42,0.44,26.9,,,,,,,,,,,,,,,,
IMU,22572577.0,2,0.251,0.4204,0.8701,0.0,0.0,0.0,25.91,-14.41,-0.17,27.8,,,,,,,,,,,,,,,,
EXO,22626790,,,,,,,,,,,,SAFE,-12.041,0.0,0.998,1.286,0.019,0.009,0.0,0.009,0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,22666653.0,1,0.5083,-0.0503,0.8618,0.0,0.06,0.0,-3.42,-30.42,0.44,27.0,,,,,,,,,,,,,,,,
IMU,22672496.0,2,0.2505,0.4219,0.8716,0.0,0.0,0.0,25.91,-14.41,-0.17,27.8,,,,,,,,,,,,,,,,
EXO,22726813,,,,,,,,,,,,SAFE,-12.041,0.0,1.0,1.286,-0.065,0.009,0.0,0.009,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,22766773.0,1,0.5073,-0.0522,0.8628,0.0,0.0,0.0,-3.42,-30.42,0.44,27.0,,,,,,,,,,,,,,,,
IMU,22772488.0,2,0.2485,0.4214,0.8687,0.0,0.06,0.0,25.92,-14.41,-0.17,27.8,,,,,,,,,,,,,,,,
EXO,22826803,,,,,,,,,,,,SAFE,-12.041,0.061,0.997,1.286,-0.099,0.009,0.0,0.009,-0.022,0.0,0.0,0.0,0.0,0.0,0.0
IMU,22866933.0,1,0.5068,-0.0508,0.8633,0.0,0.0,0.0,-3.42,-30.43,0.44,27.0,,,,,,,,,,,,,,,,
IMU,22872425.0,2,0.248,0.4204,0.8682,0.0,0.06,0.0,25.92,-14.41,-0.17,27.8,,,,,,,,,,,,,,,,
EXO,22926812,,,,,,,,,,,,SAFE,-12.036,0.061,0.996,1.286,-0.049,0.009,0.0,0.009,-0.007,0.0,0.0,0.0,0.0,0.0,0.0
IMU,22967096.0,1,0.5078,-0.0498,0.8623,0.0,0.0,0.0,-3.42,-30.42,0.44,26.7,,,,,,,,,,,,,,,,
IMU,22972342.0,2,0.2524,0.4224,0.8701,0.12,0.0,0.0,25.92,-14.41,-0.17,27.8,,,,,,,,,,,,,,,,
EXO,23026790,,,,,,,,,,,,SAFE,-12.036,0.0,1.0,1.286,-0.052,0.009,0.0,0.009,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,23067270.0,1,0.5093,-0.0518,0.8633,0.0,0.0,0.0,-3.41,-30.42,0.44,26.8,,,,,,,,,,,,,,,,
IMU,23072216.0,2,0.2456,0.4214,0.8721,0.0,0.0,0.0,25.92,-14.41,-0.17,27.7,,,,,,,,,,,,,,,,
EXO,23126888,,,,,,,,,,,,SAFE,-12.036,0.0,0.999,1.286,0.042,0.009,0.0,0.009,-0.012,0.0,0.0,0.0,0.0,0.0,0.0
IMU,23167457.0,1,0.5093,-0.0498,0.8638,0.0,0.0,0.0,-3.41,-30.42,0.44,26.8,,,,,,,,,,,,,,,,
IMU,23172191.0,2,0.2437,0.4219,0.8682,0.06,-0.06,0.0,25.92,-14.41,-0.17,27.8,,,,,,,,,,,,,,,,
EXO,23226909,,,,,,,,,,,,SAFE,-12.041,-0.061,0.996,1.286,-0.01,0.009,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,23267631.0,1,0.5103,-0.0508,0.8623,0.0,0.0,0.0,-3.41,-30.42,0.44,26.8,,,,,,,,,,,,,,,,
IMU,23272079.0,2,0.2495,0.4229,0.8691,0.0,0.0,0.0,25.92,-14.41,-0.17,27.8,,,,,,,,,,,,,,,,
EXO,23326803,,,,,,,,,,,,SAFE,-12.036,0.0,0.998,1.286,-0.022,0.009,0.0,0.009,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,23367818.0,1,0.5073,-0.0508,0.8608,0.0,0.0,0.0,-3.41,-30.42,0.44,26.8,,,,,,,,,,,,,,,,
IMU,23372019.0,2,0.2437,0.4219,0.8706,0.0,0.0,0.0,25.91,-14.41,-0.17,27.7,,,,,,,,,,,,,,,,
EXO,23426806,,,,,,,,,,,,SAFE,-12.036,0.0,0.998,1.286,0.021,0.009,0.0,0.009,0.02,0.0,0.0,0.0,0.0,0.0,0.0
IMU,23467966.0,1,0.5093,-0.0518,0.8638,0.0,0.0,0.0,-3.41,-30.42,0.44,26.9,,,,,,,,,,,,,,,,
IMU,23471998.0,2,0.2485,0.4219,0.873,0.0,0.18,0.0,25.91,-14.41,-0.17,27.8,,,,,,,,,,,,,,,,
EXO,23526787,,,,,,,,,,,,SAFE,-12.036,0.183,1.001,1.286,-0.1,0.009,0.0,0.009,-0.014,0.0,0.0,0.0,0.0,0.0,0.0
IMU,23568155.0,1,0.5103,-0.0493,0.8628,0.0,0.0,0.0,-3.41,-30.42,0.44,26.9,,,,,,,,,,,,,,,,
IMU,23571925.0,2,0.2476,0.4238,0.8677,0.06,0.0,0.0,25.91,-14.41,-0.17,27.6,,,,,,,,,,,,,,,,
EXO,23626789,,,,,,,,,,,,SAFE,-12.036,0.0,0.997,1.286,-0.064,0.009,0.0,0.009,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,23668320.0,1,0.5073,-0.0522,0.8662,0.0,0.0,0.0,-3.41,-30.42,0.44,26.9,,,,,,,,,,,,,,,,
IMU,23671779.0,2,0.2432,0.4199,0.8677,0.0,0.0,0.0,25.92,-14.41,-0.17,27.7,,,,,,,,,,,,,,,,
EXO,23726796,,,,,,,,,,,,SAFE,-12.036,0.0,0.994,1.286,-0.005,0.009,0.0,0.009,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,23768500.0,1,0.5059,-0.0518,0.8677,0.0,0.0,0.0,-3.41,-30.42,0.44,26.8,,,,,,,,,,,,,,,,
IMU,23771772.0,2,0.2544,0.4224,0.8716,0.06,0.0,0.0,25.91,-14.41,-0.17,27.7,,,,,,,,,,,,,,,,
EXO,23826876,,,,,,,,,,,,SAFE,-12.036,0.0,1.001,1.286,0.083,0.009,0.0,0.009,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,23868697.0,1,0.5078,-0.0513,0.8647,0.0,0.0,0.0,-3.4,-30.42,0.44,26.8,,,,,,,,,,,,,,,,
IMU,23871730.0,2,0.248,0.4219,0.8706,0.0,0.06,0.0,25.91,-14.41,-0.17,27.8,,,,,,,,,,,,,,,,
EXO,23926781,,,,,,,,,,,,SAFE,-12.036,0.061,0.999,1.286,0.061,0.009,0.0,0.009,0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,23968837.0,1,0.5073,-0.0522,0.8652,0.0,0.0,0.0,-3.4,-30.42,0.44,26.9,,,,,,,,,,,,,,,,
IMU,23971602.0,2,0.2495,0.4219,0.8711,0.0,0.0,0.0,25.91,-14.41,-0.17,27.7,,,,,,,,,,,,,,,,
EXO,24026781,,,,,,,,,,,,SAFE,-12.036,0.0,1.0,1.286,-0.077,0.009,0.0,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,24069026.0,1,0.5073,-0.0518,0.8657,0.0,0.0,0.0,-3.4,-30.42,0.44,26.9,,,,,,,,,,,,,,,,
IMU,24071528.0,2,0.2461,0.4209,0.8696,0.0,0.0,0.0,25.91,-14.41,-0.17,27.8,,,,,,,,,,,,,,,,
EXO,24126792,,,,,,,,,,,,SAFE,-12.036,0.0,0.997,1.286,0.013,0.009,0.0,0.009,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,24169218.0,1,0.5093,-0.0508,0.8633,0.0,0.0,0.0,-3.4,-30.42,0.44,26.8,,,,,,,,,,,,,,,,
IMU,24171504.0,2,0.25,0.4229,0.8711,0.12,-0.06,0.0,25.92,-14.41,-0.17,27.8,,,,,,,,,,,,,,,,
EXO,24226871,,,,,,,,,,,,SAFE,-12.036,-0.061,1.0,1.286,-0.088,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,24269376.0,1,0.5088,-0.0503,0.8638,0.0,0.0,0.0,-3.4,-30.42,0.44,26.8,,,,,,,,,,,,,,,,
IMU,24271456.0,2,0.2456,0.4233,0.873,0.0,0.06,0.0,25.91,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,24326894,,,,,,,,,,,,SAFE,-12.036,0.061,1.001,1.286,-0.053,0.009,0.0,0.009,-0.061,0.0,0.0,0.0,0.0,0.0,0.0
IMU,24369571.0,1,0.5063,-0.0518,0.8628,0.0,0.0,0.0,-3.39,-30.42,0.44,26.9,,,,,,,,,,,,,,,,
IMU,24371398.0,2,0.249,0.4199,0.8726,0.18,0.06,0.0,25.92,-14.41,-0.16,27.7,,,,,,,,,,,,,,,,
EXO,24426780,,,,,,,,,,,,SAFE,-12.036,0.061,1.0,1.286,-0.005,0.009,0.0,0.009,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,24469740.0,1,0.5088,-0.0503,0.8604,0.0,0.0,0.0,-3.39,-30.42,0.44,26.9,,,,,,,,,,,,,,,,
IMU,24471335.0,2,0.248,0.4224,0.8682,0.06,-0.12,0.0,25.92,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,24526850,,,,,,,,,,,,SAFE,-12.036,-0.122,0.997,1.286,-0.041,0.009,0.0,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,24569921.0,1,0.5098,-0.0508,0.8643,0.0,0.0,0.0,-3.39,-30.42,0.44,26.8,,,,,,,,,,,,,,,,
IMU,24571176.0,2,0.2485,0.4229,0.8672,0.0,0.0,0.0,25.92,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,24626772,,,,,,,,,,,,SAFE,-12.036,0.0,0.996,1.286,-0.028,0.009,0.0,0.009,-0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,24670095.0,1,0.5073,-0.0503,0.8638,0.0,0.0,0.0,-3.39,-30.42,0.44,26.8,,,,,,,,,,,,,,,,
IMU,24671183.0,2,0.2466,0.4214,0.8701,0.0,0.06,0.0,25.91,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,24726774,,,,,,,,,,,,SAFE,-12.036,0.061,0.998,1.286,0.084,0.009,0.0,0.009,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,24770286.0,1,0.5063,-0.0518,0.8652,0.0,0.0,0.0,-3.39,-30.42,0.44,27.0,,,,,,,,,,,,,,,,
IMU,24771097.0,2,0.2505,0.4219,0.8691,0.0,0.06,0.0,25.91,-14.41,-0.16,27.9,,,,,,,,,,,,,,,,
EXO,24826781,,,,,,,,,,,,SAFE,-12.036,0.061,0.998,1.286,-0.072,0.009,0.0,0.009,0.012,0.0,0.0,0.0,0.0,0.0,0.0
IMU,24870506.0,1,0.5093,-0.0508,0.8633,0.0,0.0,0.0,-3.39,-30.42,0.44,26.9,,,,,,,,,,,,,,,,
IMU,24871032.0,2,0.2534,0.4233,0.8701,0.06,-0.06,0.0,25.91,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,24926890,,,,,,,,,,,,SAFE,-12.036,-0.061,1.0,1.286,0.066,0.009,0.0,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,24970658.0,1,0.5093,-0.0498,0.8623,0.0,0.0,0.0,-3.39,-30.42,0.44,27.0,,,,,,,,,,,,,,,,
IMU,24970913.0,2,0.2539,0.4219,0.8721,0.0,0.0,0.0,25.91,-14.41,-0.16,27.9,,,,,,,,,,,,,,,,
EXO,25026788,,,,,,,,,,,,SAFE,-12.036,0.0,1.001,1.286,0.058,0.009,0.0,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,25070843.0,1,0.5068,-0.0513,0.8638,0.0,0.0,0.0,-3.39,-30.42,0.44,26.9,,,,,,,,,,,,,,,,
IMU,25070991.0,2,0.2461,0.4204,0.8696,0.0,0.06,0.0,25.91,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,25126791,,,,,,,,,,,,SAFE,-12.036,0.061,0.997,1.286,0.021,0.009,0.0,0.009,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,25171110.0,1,0.5063,-0.0513,0.8667,0.0,0.0,0.0,-3.39,-30.42,0.44,26.8,,,,,,,,,,,,,,,,
IMU,25170960.0,2,0.249,0.4209,0.8735,0.0,0.06,0.0,25.91,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,25226801,,,,,,,,,,,,SAFE,-12.036,0.061,1.001,1.286,0.077,0.009,0.0,0.009,0.057,0.0,0.0,0.0,0.0,0.0,0.0
IMU,25271077.0,1,0.5078,-0.0513,0.8633,0.0,0.0,0.0,-3.39,-30.42,0.44,26.9,,,,,,,,,,,,,,,,
IMU,25270881.0,2,0.2524,0.4224,0.8691,0.0,0.06,0.0,25.91,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,25326792,,,,,,,,,,,,SAFE,-12.036,0.061,0.999,1.286,-0.022,0.009,0.0,0.009,-0.067,0.0,0.0,0.0,0.0,0.0,0.0
IMU,25371256.0,1,0.5083,-0.0498,0.8657,0.0,0.0,0.0,-3.39,-30.42,0.44,26.9,,,,,,,,,,,,,,,,
IMU,25370829.0,2,0.2476,0.4243,0.8726,0.0,0.06,0.0,25.91,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,25426795,,,,,,,,,,,,SAFE,-12.036,0.061,1.001,1.286,-0.142,0.009,0.0,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,25471432.0,1,0.5063,-0.0527,0.8638,0.0,0.0,0.0,-3.39,-30.42,0.44,26.8,,,,,,,,,,,,,,,,
IMU,25470720.0,2,0.2529,0.4189,0.8716,0.0,-0.06,0.0,25.91,-14.41,-0.16,27.7,,,,,,,,,,,,,,,,
EXO,25526878,,,,,,,,,,,,SAFE,-12.036,-0.061,1.0,1.286,-0.127,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,25571605.0,1,0.5083,-0.0488,0.8623,0.0,0.0,0.0,-3.39,-30.42,0.44,26.9,,,,,,,,,,,,,,,,
IMU,25570698.0,2,0.2505,0.4248,0.8701,0.06,0.12,0.0,25.91,-14.41,-0.16,27.9,,,,,,,,,,,,,,,,
EXO,25626799,,,,,,,,,,,,SAFE,-12.036,0.122,1.0,1.286,0.169,0.009,0.0,0.009,0.025,0.0,0.0,0.0,0.0,0.0,0.0
IMU,25671756.0,1,0.5093,-0.0503,0.8613,0.0,0.0,0.0,-3.39,-30.42,0.44,27.0,,,,,,,,,,,,,,,,
IMU,25670521.0,2,0.2476,0.4224,0.8735,0.0,0.0,0.0,25.91,-14.41,-0.16,27.9,,,,,,,,,,,,,,,,
EXO,25726799,,,,,,,,,,,,SAFE,-12.036,0.0,1.001,1.286,-0.036,0.009,0.0,0.009,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,25771925.0,1,0.5083,-0.0513,0.8638,0.0,0.0,0.0,-3.39,-30.42,0.44,27.0,,,,,,,,,,,,,,,,
IMU,25770554.0,2,0.2476,0.4214,0.8711,0.0,0.06,0.0,25.91,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,25826802,,,,,,,,,,,,SAFE,-12.036,0.061,0.999,1.286,-0.017,0.009,0.0,0.009,-0.012,0.0,0.0,0.0,0.0,0.0,0.0
IMU,25872097.0,1,0.5073,-0.0527,0.8618,0.0,0.0,0.0,-3.39,-30.42,0.44,26.9,,,,,,,,,,,,,,,,
IMU,25870475.0,2,0.2485,0.4199,0.8687,0.06,0.0,0.0,25.91,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,25926833,,,,,,,,,,,,SAFE,-12.036,0.0,0.996,1.286,0.023,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,25972261.0,1,0.5073,-0.0513,0.8672,0.0,0.0,0.0,-3.39,-30.42,0.44,27.0,,,,,,,,,,,,,,,,
IMU,25970404.0,2,0.2432,0.4214,0.8721,0.0,0.12,0.0,25.91,-14.41,-0.16,27.9,,,,,,,,,,,,,,,,
EXO,26026802,,,,,,,,,,,,SAFE,-12.036,0.122,0.999,1.286,-0.032,0.009,0.0,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,26072420.0,1,0.5112,-0.0493,0.8623,0.0,0.0,0.0,-3.39,-30.42,0.44,26.8,,,,,,,,,,,,,,,,
IMU,26070271.0,2,0.2461,0.4243,0.8706,0.0,0.0,0.0,25.91,-14.41,-0.16,27.9,,,,,,,,,,,,,,,,
EXO,26126816,,,,,,,,,,,,SAFE,-12.036,0.0,0.999,1.286,0.054,0.009,0.0,0.009,0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,26172591.0,1,0.5098,-0.0522,0.8604,0.0,0.0,0.0,-3.38,-30.42,0.44,27.0,,,,,,,,,,,,,,,,
IMU,26170178.0,2,0.251,0.4219,0.8706,0.0,0.0,0.0,25.91,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,26226804,,,,,,,,,,,,SAFE,-12.036,0.0,0.999,1.286,-0.042,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,26272827.0,1,0.5083,-0.0483,0.8662,0.0,0.06,0.0,-3.39,-30.42,0.44,26.9,,,,,,,,,,,,,,,,
IMU,26270197.0,2,0.2432,0.4233,0.8716,-0.12,0.18,0.0,25.91,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,26326927,,,,,,,,,,,,SAFE,-12.036,0.183,0.999,1.286,-0.022,0.009,0.0,0.009,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,26372994.0,1,0.5078,-0.0513,0.8623,0.0,-0.06,0.0,-3.39,-30.42,0.44,26.8,,,,,,,,,,,,,,,,
IMU,26370074.0,2,0.2515,0.4204,0.8701,0.0,0.0,0.0,25.91,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,26426932,,,,,,,,,,,,SAFE,-12.036,0.0,0.999,1.286,0.022,0.009,0.0,0.009,-0.011,0.0,0.0,0.0,0.0,0.0,0.0
IMU,26473077.0,1,0.5063,-0.0513,0.8667,0.0,0.0,0.0,-3.39,-30.42,0.44,27.0,,,,,,,,,,,,,,,,
IMU,26470052.0,2,0.2451,0.4214,0.8662,0.0,0.12,0.0,25.91,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,26526805,,,,,,,,,,,,SAFE,-12.036,0.122,0.994,1.286,-0.087,0.009,0.0,0.009,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,26573310.0,1,0.5112,-0.0508,0.8633,0.0,-0.12,0.0,-3.38,-30.43,0.44,26.8,,,,,,,,,,,,,,,,
IMU,26569991.0,2,0.2485,0.4229,0.8691,0.12,-0.06,0.0,25.91,-14.41,-0.16,27.7,,,,,,,,,,,,,,,,
EXO,26626988,,,,,,,,,,,,SAFE,-12.041,-0.061,0.998,1.286,-0.029,0.009,0.0,0.009,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,26673506.0,1,0.5039,-0.0508,0.8647,0.0,0.12,0.0,-3.38,-30.43,0.44,26.8,,,,,,,,,,,,,,,,
IMU,26669900.0,2,0.2539,0.4209,0.8755,0.0,0.31,0.0,25.91,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,26726816,,,,,,,,,,,,SAFE,-12.036,0.305,1.004,1.286,-0.005,0.009,0.0,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,26773663.0,1,0.5068,-0.0518,0.8647,0.0,0.06,0.0,-3.38,-30.43,0.44,26.8,,,,,,,,,,,,,,,,
IMU,26769848.0,2,0.2495,0.4224,0.8716,-0.06,0.12,0.0,25.91,-14.41,-0.16,27.7,,,,,,,,,,,,,,,,
EXO,26826897,,,,,,,,,,,,SAFE,-12.041,0.122,1.0,1.286,-0.003,0.009,0.0,0.009,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,26873767.0,1,0.5078,-0.0508,0.8628,0.0,0.0,0.0,-3.38,-30.43,0.44,26.8,,,,,,,,,,,,,,,,
IMU,26869729.0,2,0.2559,0.4224,0.8687,0.0,0.0,0.0,25.92,-14.41,-0.16,27.9,,,,,,,,,,,,,,,,
EXO,26926896,,,,,,,,,,,,SAFE,-12.041,0.0,0.999,1.286,-0.006,0.009,0.0,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,26974028.0,1,0.5078,-0.0518,0.8613,0.0,-0.06,0.0,-3.38,-30.44,0.44,27.0,,,,,,,,,,,,,,,,
IMU,26969713.0,2,0.2559,0.4224,0.8721,0.06,0.0,0.0,25.92,-14.41,-0.16,27.9,,,,,,,,,,,,,,,,
EXO,27026934,,,,,,,,,,,,SAFE,-12.041,0.0,1.002,1.286,-0.112,0.009,0.0,0.009,-0.025,0.0,0.0,0.0,0.0,0.0,0.0
IMU,27074195.0,1,0.5068,-0.0503,0.8643,0.06,0.06,0.0,-3.38,-30.44,0.44,26.8,,,,,,,,,,,,,,,,
IMU,27069662.0,2,0.2461,0.4219,0.8687,0.06,0.18,0.0,25.92,-14.41,-0.16,27.9,,,,,,,,,,,,,,,,
EXO,27126838,,,,,,,,,,,,SAFE,-12.041,0.183,0.997,1.286,0.037,0.009,0.0,0.009,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,27174360.0,1,0.5078,-0.0518,0.8662,0.0,-0.06,0.0,-3.37,-30.44,0.44,26.9,,,,,,,,,,,,,,,,
IMU,27169583.0,2,0.2485,0.4209,0.8706,0.0,0.12,0.0,25.92,-14.41,-0.16,27.9,,,,,,,,,,,,,,,,
EXO,27226916,,,,,,,,,,,,SAFE,-12.036,0.122,0.998,1.286,-0.108,0.009,0.0,0.009,0.017,0.0,0.0,0.0,0.0,0.0,0.0
IMU,27274525.0,1,0.5098,-0.0498,0.8594,0.0,0.0,0.0,-3.37,-30.44,0.44,26.9,,,,,,,,,,,,,,,,
IMU,27269500.0,2,0.2456,0.4229,0.8677,-0.06,0.0,0.0,25.92,-14.41,-0.16,27.9,,,,,,,,,,,,,,,,
EXO,27326889,,,,,,,,,,,,SAFE,-12.036,0.0,0.996,1.286,-0.014,0.009,0.0,0.009,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,27374720.0,1,0.5083,-0.0518,0.8643,0.0,0.12,0.0,-3.37,-30.44,0.44,27.0,,,,,,,,,,,,,,,,
IMU,27369455.0,2,0.2549,0.4214,0.8696,-0.06,0.06,0.0,25.93,-14.41,-0.16,27.9,,,,,,,,,,,,,,,,
EXO,27426911,,,,,,,,,,,,SAFE,-12.036,0.061,0.999,1.286,-0.019,0.009,0.0,0.009,-0.008,0.0,0.0,0.0,0.0,0.0,0.0
IMU,27474885.0,1,0.5078,-0.0493,0.8647,0.0,0.06,0.0,-3.37,-30.44,0.44,26.7,,,,,,,,,,,,,,,,
IMU,27469352.0,2,0.2495,0.4224,0.8706,0.06,0.12,0.0,25.93,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,27526802,,,,,,,,,,,,SAFE,-12.036,0.122,0.999,1.286,0.04,0.009,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,27575061.0,1,0.5088,-0.0508,0.8628,0.0,0.06,0.0,-3.37,-30.44,0.44,26.7,,,,,,,,,,,,,,,,
IMU,27569312.0,2,0.248,0.4219,0.8701,0.06,0.06,0.0,25.93,-14.41,-0.16,27.7,,,,,,,,,,,,,,,,
EXO,27626795,,,,,,,,,,,,SAFE,-12.036,0.061,0.998,1.286,0.057,0.009,0.0,0.009,-0.016,0.0,0.0,0.0,0.0,0.0,0.0
IMU,27675198.0,1,0.5083,-0.0513,0.8618,0.0,0.12,0.0,-3.37,-30.44,0.44,26.8,,,,,,,,,,,,,,,,
IMU,27669177.0,2,0.2534,0.4214,0.8716,0.0,0.0,0.0,25.93,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,27726829,,,,,,,,,,,,SAFE,-12.036,0.0,1.001,1.286,-0.144,0.009,0.0,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,27775307.0,1,0.5078,-0.0508,0.8623,0.0,0.0,0.0,-3.37,-30.44,0.44,26.8,,,,,,,,,,,,,,,,
IMU,27769153.0,2,0.25,0.4233,0.8701,0.06,0.0,0.0,25.93,-14.41,-0.16,27.8,,,,,,,,,,,,,,,,
EXO,27826796,,,,,,,,,,,,SAFE,-12.036,0.0,0.999,1.286,-0.148,0.009,0.0,0.009,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,27875481.0,1,0.5078,-0.0518,0.8628,0.0,0.0,0.0,-3.37,-30.44,0.44,26.9,,,,,,,,,,,,,,,,
IMU,27869054.0,2,0.25,0.4219,0.8696,0.0,0.0,0.0,25.93,-14.41,-0.16,27.9,,,,,,,,,,,,,,,,
EXO,27926842,,,,,,,,,,,,SAFE,-12.036,0.0,0.998,1.286,-0.095,0.009,0.0,0.009,-0.055,0.0,0.0,0.0,0.0,0.0,0.0
IMU,27975702.0,1,0.5078,-0.0498,0.8633,0.0,0.12,0.0,-3.37,-30.44,0.44,27.0,,,,,,,,,,,,,,,,
IMU,27969034.0,2,0.2539,0.4219,0.8716,-0.06,0.24,0.0,25.93,-14.4,-0.16,27.7,,,,,,,,,,,,,,,,
EXO,28026900,,,,,,,,,,,,SAFE,-12.03,0.244,1.001,1.286,-0.04,0.009,0.0,0.009,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,28075895.0,1,0.5063,-0.0508,0.8604,0.06,0.06,0.0,-3.37,-30.44,0.44,26.8,,,,,,,,,,,,,,,,
IMU,28068968.0,2,0.2563,0.4248,0.8696,0.0,0.18,0.0,25.93,-14.4,-0.16,28.0,,,,,,,,,,,,,,,,
EXO,28126817,,,,,,,,,,,,SAFE,-12.03,0.183,1.001,1.286,-0.01,0.009,0.0,0.009,0.007,0.0,0.0,0.0,0.0,0.0,0.0
IMU,28176029.0,1,0.5088,-0.0488,0.8638,0.0,-0.06,0.0,-3.36,-30.44,0.44,26.8,,,,,,,,,,,,,,,,
IMU,28168864.0,2,0.2451,0.4214,0.8643,0.12,0.0,0.0,25.93,-14.4,-0.16,27.9,,,,,,,,,,,,,,,,
EXO,28226895,,,,,,,,,,,,SAFE,-12.03,0.0,0.992,1.286,0.011,0.009,0.0,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,28276221.0,1,0.5083,-0.0518,0.8613,0.06,0.12,0.0,-3.36,-30.45,0.44,26.9,,,,,,,,,,,,,,,,
IMU,28268812.0,2,0.2568,0.4229,0.8716,0.12,-0.06,0.0,25.93,-14.4,-0.16,27.9,,,,,,,,,,,,,,,,
EXO,28326901,,,,,,,,,,,,SAFE,-12.03,-0.061,1.002,1.286,-0.061,0.009,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,28376362.0,1,0.5059,-0.0508,0.8677,0.0,-0.18,0.0,-3.36,-30.45,0.44,26.8,,,,,,,,,,,,,,,,
IMU,28368778.0,2,0.2417,0.4214,0.8691,0.0,0.12,0.0,25.93,-14.4,-0.16,27.9,,,,,,,,,,,,,,,,
