type,t_us,idx,ax,ay,az,gx,gy,gz,roll,pitch,yaw,temp,state,shank_deg,shank_rate_dps,acc_g,knee_rad,knee_vel,tau_g,tau_imp,tau_cmd,tau_fb,k,b,theta_eq,landing,flex_peak,shank_cross
IMU,6396721.0,1,-0.936,-0.2275,0.3193,0.49,0.37,-16.91,-34.71,68.08,-6.02,27.3,,,,,,,,,,,,,,,,
IMU,6363156.0,2,-0.5366,-0.7266,0.2979,-2.38,5.0,78.61,-69.72,35.91,-3.89,27.6,,,,,,,,,,,,,,,,
EXO,6457795,,,,,,,,,,,,SAFE,38.282,5.005,0.951,0.712,-1.232,0.006,0.049,0.055,-0.055,0.0,0.04,0.0,0.0,0.0,0.0
IMU,6496882.0,1,-0.8862,-0.2241,0.356,0.37,-1.04,-7.32,-37.32,67.34,-8.99,27.1,,,,,,,,,,,,,,,,
IMU,6463069.0,2,-0.6924,-0.7139,0.2725,-1.28,6.84,66.04,-68.18,42.43,-0.9,27.9,,,,,,,,,,,,,,,,
EXO,6527152,,,,,,,,,,,,SAFE,44.808,6.836,1.031,0.619,-1.114,0.009,0.045,0.053,0.06,0.0,0.04,0.0,0.0,0.0,0.0
IMU,6597024.0,1,-0.9819,-0.2349,0.2715,2.01,9.03,-8.73,-39.06,67.68,-11.25,27.1,,,,,,,,,,,,,,,,
IMU,6562966.0,2,-0.7734,-0.5918,0.2344,-0.79,11.11,55.54,-66.63,47.82,1.45,27.7,,,,,,,,,,,,,,,,
EXO,6627153,,,,,,,,,,,,SAFE,50.197,11.108,1.002,0.503,-1.133,0.011,0.045,0.057,-0.018,0.0,0.04,0.0,0.0,0.0,0.0
IMU,6697194.0,1,-0.8906,-0.2705,0.2671,2.38,1.95,-11.72,-40.67,66.96,-13.39,27.1,,,,,,,,,,,,,,,,
IMU,6662897.0,2,-0.835,-0.4941,0.2407,1.34,5.07,49.32,-64.43,52.92,4.14,27.6,,,,,,,,,,,,,,,,
EXO,6727092,,,,,,,,,,,,SAFE,55.289,5.066,1.0,0.435,-0.048,0.014,0.002,0.016,-0.054,0.0,0.04,0.0,0.0,0.0,0.0
IMU,6797366.0,1,-0.9307,-0.2871,0.2256,-0.24,3.48,3.36,-42.73,67.42,-15.63,27.3,,,,,,,,,,,,,,,,
IMU,6762804.0,2,-0.7979,-0.4502,0.2139,-4.21,11.17,15.32,-63.69,56.35,5.53,27.9,,,,,,,,,,,,,,,,
EXO,6827144,,,,,,,,,,,,SAFE,58.722,11.169,0.941,0.436,0.022,0.015,-0.001,0.014,0.001,0.0,0.04,0.0,0.0,0.0,0.0
IMU,6897549.0,1,-0.896,-0.3125,0.2896,-0.24,-5.07,-6.71,-42.89,66.96,-15.51,27.1,,,,,,,,,,,,,,,,
IMU,6862747.0,2,-0.8374,-0.4546,0.2285,-1.16,-9.95,-5.31,-63.94,56.39,5.53,27.8,,,,,,,,,,,,,,,,
EXO,6927344,,,,,,,,,,,,SAFE,58.766,-9.949,0.98,0.438,0.213,0.015,-0.009,0.007,-0.034,0.0,0.04,0.0,0.0,0.0,0.0
IMU,6997709.0,1,-0.9331,-0.3062,0.3022,-0.85,-1.77,-7.45,-44.3,66.27,-16.91,27.0,,,,,,,,,,,,,,,,
IMU,6962652.0,2,-0.8574,-0.479,0.2339,-2.32,2.75,-14.1,-64.06,55.35,5.49,27.8,,,,,,,,,,,,,,,,
EXO,7027346,,,,,,,,,,,,SAFE,57.722,2.747,1.01,0.447,0.107,0.015,-0.004,0.01,-0.011,0.0,0.04,0.0,0.0,0.0,0.0
IMU,7097887.0,1,-0.9082,-0.3145,0.3228,3.42,-2.32,-5.8,-45.44,65.76,-18.32,27.1,,,,,,,,,,,,,,,,
IMU,7062578.0,2,-0.8403,-0.4829,0.2871,1.71,-1.04,-14.22,-65.24,54.05,4.06,27.8,,,,,,,,,,,,,,,,
EXO,7127261,,,,,,,,,,,,SAFE,56.426,-1.038,1.011,0.455,0.068,0.014,-0.003,0.011,-0.004,0.0,0.04,0.0,0.0,0.0,0.0
IMU,7198051.0,1,-0.8999,-0.3262,0.3042,4.58,3.17,-7.93,-47.07,65.01,-20.39,27.1,,,,,,,,,,,,,,,,
IMU,7162503.0,2,-0.8027,-0.5298,0.2754,4.39,11.72,-16.97,-65.92,52.62,2.96,27.9,,,,,,,,,,,,,,,,
EXO,7227160,,,,,,,,,,,,ISWING,54.998,11.719,1.0,0.524,1.189,0.014,0.65,0.164,0.053,2.5,0.1,1.047,0.0,0.0,0.0
IMU,7298204.0,1,-0.9165,-0.2646,0.335,3.48,-12.57,23.56,-46.55,65.81,-20.15,27.3,,,,,,,,,,,,,,,,
IMU,7262415.0,2,-0.8311,-0.6367,0.2134,3.78,11.23,-61.52,-68.35,49.94,-0.1,27.7,,,,,,,,,,,,,,,,
EXO,7327420,,,,,,,,,,,,ISWING,52.317,11.23,1.068,0.723,2.279,0.012,0.65,0.364,0.194,2.5,0.1,1.047,0.0,0.0,0.0
IMU,7398356.0,1,-0.9277,-0.2051,0.4082,-0.24,-10.13,34.55,-40.39,67.59,-13.32,27.2,,,,,,,,,,,,,,,,
IMU,7362344.0,2,-0.7061,-0.6699,0.2109,11.41,-9.22,-82.7,-70.1,42.84,-3.02,27.8,,,,,,,,,,,,,,,,
EXO,7427610,,,,,,,,,,,,ISWING,45.209,-9.216,0.996,0.957,2.231,0.009,0.102,0.324,0.453,2.5,0.1,1.047,0.0,0.0,0.0
IMU,7498565.0,1,-0.9795,-0.2476,0.2769,-2.08,-3.6,19.84,-34.56,69.31,-6.79,27.1,,,,,,,,,,,,,,,,
IMU,7462246.0,2,-0.585,-0.8169,0.2192,11.47,-2.44,-97.35,-71.35,34.05,-7.0,27.8,,,,,,,,,,,,,,,,
EXO,7527417,,,,,,,,,,,,ISWING,36.42,-2.441,1.028,1.099,0.765,0.005,-0.105,0.124,0.502,2.5,0.1,1.047,0.0,0.0,0.0
IMU,7598678.0,1,-0.8872,-0.2285,0.2827,-2.93,-7.26,-7.08,-31.93,68.98,-3.3,27.1,,,,,,,,,,,,,,,,
IMU,7562169.0,2,-0.4165,-0.7998,0.2271,5.43,-10.68,-53.96,-71.69,27.43,-9.22,27.8,,,,,,,,,,,,,,,,
EXO,7627426,,,,,,,,,,,,ISWING,29.8,-10.681,0.93,1.154,0.523,0.003,-0.22,-0.076,0.024,2.5,0.1,1.047,0.0,0.0,0.0
IMU,7698835.0,1,-0.8872,-0.2354,0.2808,1.04,-5.49,-10.07,-33.04,68.18,-4.08,27.1,,,,,,,,,,,,,,,,
IMU,7662094.0,2,-0.3232,-0.7964,0.2993,-5.98,-7.57,-43.46,-71.81,23.27,-10.09,27.7,,,,,,,,,,,,,,,,
EXO,7727507,,,,,,,,,,,,ISWING,25.648,-7.568,0.91,1.217,0.89,0.001,-0.413,-0.276,-0.204,2.5,0.1,1.047,0.0,0.0,0.0
IMU,7799025.0,1,-0.8931,-0.2061,0.3413,-2.69,-13.0,-1.22,-32.86,66.92,-3.57,27.1,,,,,,,,,,,,,,,,
IMU,7762005.0,2,-0.3857,-0.8779,0.3374,6.53,-11.35,-53.59,-71.68,18.98,-10.82,27.7,,,,,,,,,,,,,,,,
EXO,7827580,,,,,,,,,,,,SAFE,21.357,-11.353,1.017,1.265,-0.16,-0.001,0.006,-0.276,-0.335,0.0,0.04,0.0,0.0,0.0,0.0
IMU,7899150.0,1,-0.8857,-0.1968,0.3291,0.06,2.62,-7.75,-33.37,66.04,-3.81,27.1,,,,,,,,,,,,,,,,
IMU,7861934.0,2,-0.2837,-0.8892,0.3081,7.08,-10.99,-6.1,-70.97,15.3,-11.01,27.8,,,,,,,,,,,,,,,,
EXO,7927290,,,,,,,,,,,,SAFE,17.672,-10.986,0.983,1.262,0.166,-0.002,-0.007,-0.076,-0.161,0.0,0.04,0.0,0.0,0.0,0.0
IMU,7999304.0,1,-0.936,-0.2153,0.3286,-5.62,-5.13,-5.0,-34.38,65.87,-4.69,27.1,,,,,,,,,,,,,,,,
IMU,7961836.0,2,-0.2368,-0.9868,0.2695,-2.62,-4.88,-7.57,-70.85,15.35,-11.21,27.7,,,,,,,,,,,,,,,,
EXO,8027445,,,,,,,,,,,,SAFE,17.721,-4.883,1.05,1.266,0.032,-0.002,-0.001,-0.003,-0.013,0.0,0.04,0.0,0.0,0.0,0.0
IMU,8099467.0,1,-0.8921,-0.2524,0.3691,-3.78,-1.65,-4.09,-34.37,65.29,-4.2,27.1,,,,,,,,,,,,,,,,
IMU,8061741.0,2,-0.1841,-0.915,0.2891,4.46,-6.47,-2.99,-70.57,14.69,-10.96,27.9,,,,,,,,,,,,,,,,
EXO,8127366,,,,,,,,,,,,SAFE,17.067,-6.47,0.977,1.267,0.048,-0.002,-0.002,-0.004,-0.003,0.0,0.04,0.0,0.0,0.0,0.0
IMU,8199632.0,1,-0.8965,-0.2524,0.3574,-2.56,-5.19,-2.69,-34.76,65.07,-4.49,27.1,,,,,,,,,,,,,,,,
IMU,8161652.0,2,-0.209,-0.9458,0.3203,-0.37,-2.32,-1.28,-70.57,14.26,-11.05,27.8,,,,,,,,,,,,,,,,
EXO,8227444,,,,,,,,,,,,SAFE,16.633,-2.319,1.02,1.275,0.116,-0.002,-0.005,-0.007,0.024,0.0,0.04,0.0,0.0,0.0,0.0
IMU,8299773.0,1,-0.894,-0.2715,0.3569,-1.28,0.55,0.37,-34.85,65.07,-4.53,27.1,,,,,,,,,,,,,,,,
IMU,8261564.0,2,-0.2476,-0.9121,0.3506,-3.11,-1.83,-3.54,-70.54,13.75,-11.39,27.8,,,,,,,,,,,,,,,,
EXO,8327267,,,,,,,,,,,,SAFE,16.122,-1.831,1.008,1.275,0.021,-0.002,-0.001,-0.003,-0.05,0.0,0.04,0.0,0.0,0.0,0.0
IMU,8399925.0,1,-0.9058,-0.2583,0.3472,0.24,3.17,-0.43,-35.52,65.32,-5.45,27.3,,,,,,,,,,,,,,,,
IMU,8361474.0,2,-0.2251,-0.9165,0.3208,-6.23,4.64,-1.28,-70.78,13.68,-11.7,27.8,,,,,,,,,,,,,,,,
EXO,8427168,,,,,,,,,,,,SAFE,16.057,4.639,0.997,1.275,0.053,-0.002,-0.002,-0.004,0.001,0.0,0.04,0.0,0.0,0.0,0.0
IMU,8500083.0,1,-0.8979,-0.2549,0.3379,2.62,4.52,-1.22,-36.04,65.67,-6.25,27.1,,,,,,,,,,,,,,,,
IMU,8461384.0,2,-0.2222,-0.9458,0.3184,-6.41,3.48,0.61,-71.31,13.7,-12.18,27.6,,,,,,,,,,,,,,,,
EXO,8527088,,,,,,,,,,,,SAFE,16.073,3.479,1.022,1.275,-0.036,-0.002,0.001,-0.001,0.024,0.0,0.04,0.0,0.0,0.0,0.0
IMU,8600234.0,1,-0.9282,-0.2568,0.3013,4.09,8.85,-0.79,-36.87,66.36,-7.75,27.1,,,,,,,,,,,,,,,,
IMU,8561296.0,2,-0.2222,-0.9009,0.291,-8.18,8.3,-1.1,-72.06,13.83,-13.02,27.8,,,,,,,,,,,,,,,,
EXO,8627171,,,,,,,,,,,,SAFE,16.205,8.301,0.972,1.275,0.076,-0.002,-0.003,-0.005,0.026,0.0,0.04,0.0,0.0,0.0,0.0
IMU,8700385.0,1,-0.9268,-0.251,0.2939,0.0,-0.24,0.06,-37.54,66.77,-8.67,27.0,,,,,,,,,,,,,,,,
IMU,8661208.0,2,-0.2251,-0.9331,0.2422,-3.66,5.31,-0.79,-72.86,13.91,-13.83,27.8,,,,,,,,,,,,,,,,
EXO,8727175,,,,,,,,,,,,SAFE,16.287,5.31,0.99,1.275,0.014,-0.002,-0.001,-0.003,-0.023,0.0,0.04,0.0,0.0,0.0,0.0
IMU,8800560.0,1,-0.9043,-0.2607,0.3047,-0.79,-1.59,-0.61,-37.78,66.82,-8.72,27.1,,,,,,,,,,,,,,,,
IMU,8761149.0,2,-0.2222,-0.9331,0.2832,-0.24,1.65,-0.24,-73.09,13.91,-14.08,27.9,,,,,,,,,,,,,,,,
EXO,8827336,,,,,,,,,,,,SAFE,16.287,1.648,1.0,1.275,-0.07,-0.002,0.003,0.001,-0.054,0.0,0.04,0.0,0.0,0.0,0.0
IMU,8900723.0,1,-0.9336,-0.2339,0.2764,-1.83,-0.37,-0.12,-38.05,66.92,-8.87,27.2,,,,,,,,,,,,,,,,
IMU,8861081.0,2,-0.249,-0.9243,0.2822,-2.14,0.67,0.67,-73.17,13.88,-14.22,27.7,,,,,,,,,,,,,,,,
EXO,8927262,,,,,,,,,,,,SAFE,16.254,0.671,0.998,1.275,0.046,-0.002,-0.002,-0.004,-0.021,0.0,0.04,0.0,0.0,0.0,0.0
IMU,9000876.0,1,-0.936,-0.2305,0.2837,-0.06,-1.95,-0.18,-37.91,66.85,-8.57,27.2,,,,,,,,,,,,,,,,
IMU,8960988.0,2,-0.2529,-0.9302,0.2725,0.12,-1.65,0.12,-73.21,13.83,-14.14,27.5,,,,,,,,,,,,,,,,
EXO,9027249,,,,,,,,,,,,SAFE,16.199,-1.648,1.002,1.275,-0.057,-0.002,0.002,0.0,0.002,0.0,0.04,0.0,0.0,0.0,0.0
IMU,9101039.0,1,-0.9111,-0.2729,0.3076,-0.67,-2.5,-0.98,-37.61,66.58,-8.12,27.3,,,,,,,,,,,,,,,,
IMU,9060886.0,2,-0.2158,-0.9326,0.2686,2.81,-2.32,-1.59,-73.05,13.71,-14.02,27.9,,,,,,,,,,,,,,,,
EXO,9127343,,,,,,,,,,,,SAFE,16.078,-2.319,0.994,1.275,-0.064,-0.002,0.003,0.0,-0.01,0.0,0.04,0.0,0.0,0.0,0.0
IMU,9201197.0,1,-0.9058,-0.2671,0.3262,-1.1,-3.42,0.37,-37.45,66.29,-7.7,27.1,,,,,,,,,,,,,,,,
IMU,9160803.0,2,-0.2271,-0.9248,0.3008,2.38,-2.44,-0.85,-72.84,13.52,-13.99,27.7,,,,,,,,,,,,,,,,
EXO,9227251,,,,,,,,,,,,SAFE,15.892,-2.441,0.999,1.275,0.018,-0.002,-0.001,-0.003,0.01,0.0,0.04,0.0,0.0,0.0,0.0
IMU,9301370.0,1,-0.9146,-0.2544,0.3198,-0.67,0.12,0.49,-37.41,66.19,-7.47,27.3,,,,,,,,,,,,,,,,
IMU,9260719.0,2,-0.2246,-0.9243,0.2959,0.12,-0.49,-0.31,-72.65,13.39,-13.83,27.9,,,,,,,,,,,,,,,,
EXO,9327171,,,,,,,,,,,,SAFE,15.765,-0.488,0.996,1.275,0.048,-0.002,-0.002,-0.004,0.025,0.0,0.04,0.0,0.0,0.0,0.0
IMU,9401542.0,1,-0.9116,-0.2554,0.3223,-0.43,0.24,0.12,-37.42,66.14,-7.38,27.2,,,,,,,,,,,,,,,,
IMU,9360646.0,2,-0.2197,-0.9307,0.2891,0.31,-0.24,-0.43,-72.64,13.34,-13.83,27.8,,,,,,,,,,,,,,,,
EXO,9427165,,,,,,,,,,,,SAFE,15.71,-0.244,0.999,1.275,-0.002,-0.002,0.0,-0.002,0.014,0.0,0.04,0.0,0.0,0.0,0.0
IMU,9501692.0,1,-0.9229,-0.2456,0.3228,0.73,0.18,0.06,-37.57,66.19,-7.54,27.2,,,,,,,,,,,,,,,,
IMU,9460556.0,2,-0.2192,-0.9277,0.2891,-0.85,1.77,-0.31,-72.69,13.3,-13.95,27.9,,,,,,,,,,,,,,,,
EXO,9527091,,,,,,,,,,,,SAFE,15.677,1.77,0.996,1.275,0.156,-0.002,-0.006,-0.009,-0.037,0.0,0.04,0.0,0.0,0.0,0.0
IMU,9601853.0,1,-0.9155,-0.2544,0.3232,0.92,1.46,0.24,-37.51,66.19,-7.5,27.3,,,,,,,,,,,,,,,,
IMU,9560466.0,2,-0.2217,-0.9272,0.2896,0.12,0.24,-0.06,-72.69,13.29,-14.07,27.8,,,,,,,,,,,,,,,,
EXO,9627002,,,,,,,,,,,,SAFE,15.661,0.244,0.996,1.275,0.08,-0.002,-0.003,-0.006,-0.03,0.0,0.04,0.0,0.0,0.0,0.0
IMU,9702016.0,1,-0.917,-0.2539,0.3169,0.49,0.79,0.37,-37.63,66.26,-7.62,27.2,,,,,,,,,,,,,,,,
IMU,9660380.0,2,-0.2222,-0.9331,0.2822,-0.55,0.79,-0.18,-72.78,13.29,-14.21,27.8,,,,,,,,,,,,,,,,
EXO,9727080,,,,,,,,,,,,SAFE,15.661,0.793,1.0,1.275,0.087,-0.002,-0.003,-0.006,0.011,0.0,0.04,0.0,0.0,0.0,0.0
IMU,9802170.0,1,-0.9185,-0.2505,0.3149,-0.24,-0.18,0.12,-37.68,66.29,-7.6,27.1,,,,,,,,,,,,,,,,
IMU,9760265.0,2,-0.2305,-0.937,0.2783,0.12,0.18,0.0,-72.84,13.29,-14.3,27.8,,,,,,,,,,,,,,,,
EXO,9827079,,,,,,,,,,,,SAFE,15.661,0.183,1.004,1.275,0.006,-0.002,-0.0,-0.003,-0.027,0.0,0.04,0.0,0.0,0.0,0.0
IMU,9902335.0,1,-0.916,-0.2505,0.313,-0.37,-1.53,0.18,-37.65,66.27,-7.45,27.2,,,,,,,,,,,,,,,,
IMU,9860221.0,2,-0.2305,-0.9351,0.2812,0.37,-0.37,0.12,-72.84,13.28,-14.33,28.0,,,,,,,,,,,,,,,,
EXO,9927172,,,,,,,,,,,,SAFE,15.65,-0.366,1.003,1.275,0.037,-0.002,-0.001,-0.004,0.006,0.0,0.04,0.0,0.0,0.0,0.0
IMU,10002499.0,1,-0.9121,-0.2515,0.3193,-0.55,-0.55,0.06,-37.6,66.2,-7.27,27.2,,,,,,,,,,,,,,,,
IMU,9960094.0,2,-0.2202,-0.9307,0.2871,0.61,-0.85,0.0,-72.76,13.24,-14.29,27.8,,,,,,,,,,,,,,,,
EXO,10027263,,,,,,,,,,,,SAFE,15.617,-0.854,0.999,1.275,-0.026,-0.002,0.001,-0.001,-0.004,0.0,0.04,0.0,0.0,0.0,0.0
IMU,10102674.0,1,-0.9126,-0.2563,0.3247,-0.06,-0.18,0.06,-37.58,66.18,-7.18,27.2,,,,,,,,,,,,,,,,
IMU,10060035.0,2,-0.2271,-0.9297,0.2915,0.24,-0.06,-0.06,-72.73,13.21,-14.3,27.9,,,,,,,,,,,,,,,,
EXO,10127439,,,,,,,,,,,,SAFE,15.584,-0.061,1.0,1.275,0.046,-0.002,-0.002,-0.004,-0.008,0.0,0.04,0.0,0.0,0.0,0.0
IMU,10202814.0,1,-0.9136,-0.2495,0.3125,0.12,0.0,0.06,-37.6,66.18,-7.16,27.2,,,,,,,,,,,,,,,,
IMU,10159947.0,2,-0.2231,-0.9302,0.2896,0.0,0.24,0.06,-72.73,13.19,-14.34,27.8,,,,,,,,,,,,,,,,
EXO,10227094,,,,,,,,,,,,SAFE,15.562,0.244,0.999,1.275,-0.032,-0.002,0.001,-0.001,-0.019,0.0,0.04,0.0,0.0,0.0,0.0
IMU,10302992.0,1,-0.9233,-0.251,0.3184,-0.18,0.49,-0.06,-37.66,66.19,-7.16,27.1,,,,,,,,,,,,,,,,
IMU,10259838.0,2,-0.2246,-0.9316,0.2827,0.0,0.12,0.0,-72.73,13.17,-14.39,27.7,,,,,,,,,,,,,,,,
EXO,10327258,,,,,,,,,,,,SAFE,15.54,0.122,0.999,1.275,0.036,-0.002,-0.001,-0.004,0.032,0.0,0.04,0.0,0.0,0.0,0.0
IMU,10403159.0,1,-0.9097,-0.2544,0.3242,-0.18,-0.55,0.61,-37.62,66.13,-7.06,27.2,,,,,,,,,,,,,,,,
IMU,10359802.0,2,-0.2334,-0.9316,0.2817,1.1,-0.31,-0.49,-72.73,13.13,-14.46,27.8,,,,,,,,,,,,,,,,
EXO,10427439,,,,,,,,,,,,SAFE,15.507,-0.305,1.001,1.275,0.218,-0.002,-0.009,-0.011,-0.027,0.0,0.04,0.0,0.0,0.0,0.0
IMU,10503311.0,1,-0.9136,-0.251,0.3169,-0.24,-0.37,0.18,-37.68,66.16,-7.08,27.2,,,,,,,,,,,,,,,,
IMU,10459695.0,2,-0.2178,-0.9355,0.2886,-0.18,0.92,0.0,-72.73,13.12,-14.5,27.8,,,,,,,,,,,,,,,,
EXO,10527340,,,,,,,,,,,,SAFE,15.496,0.916,1.003,1.275,-0.088,-0.002,0.004,0.001,-0.024,0.0,0.04,0.0,0.0,0.0,0.0
IMU,10603482.0,1,-0.9185,-0.2505,0.3154,0.0,0.37,0.06,-37.68,66.16,-7.01,27.1,,,,,,,,,,,,,,,,
IMU,10559629.0,2,-0.2163,-0.9331,0.2852,0.18,-0.18,0.0,-72.72,13.1,-14.5,27.7,,,,,,,,,,,,,,,,
EXO,10627175,,,,,,,,,,,,SAFE,15.474,-0.183,0.999,1.275,-0.04,-0.002,0.002,-0.001,0.012,0.0,0.04,0.0,0.0,0.0,0.0
IMU,10703667.0,1,-0.9155,-0.2539,0.3179,0.06,-0.12,0.24,-37.67,66.15,-6.93,27.0,,,,,,,,,,,,,,,,
IMU,10659541.0,2,-0.2236,-0.9312,0.2891,0.24,-0.18,0.0,-72.73,13.1,-14.55,27.9,,,,,,,,,,,,,,,,
EXO,10727256,,,,,,,,,,,,SAFE,15.469,-0.183,1.0,1.275,0.042,-0.002,-0.002,-0.004,0.009,0.0,0.04,0.0,0.0,0.0,0.0
IMU,10803824.0,1,-0.9141,-0.2529,0.3164,-0.12,-0.12,0.18,-37.69,66.15,-6.88,27.2,,,,,,,,,,,,,,,,
IMU,10759452.0,2,-0.2246,-0.9312,0.2837,0.24,-0.12,0.0,-72.73,13.08,-14.57,27.7,,,,,,,,,,,,,,,,
EXO,10827350,,,,,,,,,,,,SAFE,15.458,-0.122,0.999,1.275,-0.142,-0.002,0.006,0.003,0.024,0.0,0.04,0.0,0.0,0.0,0.0
IMU,10903968.0,1,-0.917,-0.251,0.3184,-0.24,-0.55,0.18,-37.69,66.15,-6.82,27.2,,,,,,,,,,,,,,,,
IMU,10859399.0,2,-0.2207,-0.9302,0.2852,0.0,0.0,0.18,-72.73,13.07,-14.6,27.7,,,,,,,,,,,,,,,,
EXO,10927251,,,,,,,,,,,,SAFE,15.447,0.0,0.998,1.275,-0.061,-0.002,0.002,-0.0,-0.005,0.0,0.04,0.0,0.0,0.0,0.0
IMU,11004145.0,1,-0.915,-0.2529,0.3193,-0.31,0.12,0.24,-37.69,66.14,-6.76,27.1,,,,,,,,,,,,,,,,
IMU,10959284.0,2,-0.2251,-0.9297,0.2866,0.24,0.0,0.0,-72.71,13.06,-14.61,27.7,,,,,,,,,,,,,,,,
EXO,11027168,,,,,,,,,,,,SAFE,15.436,0.0,0.999,1.275,0.062,-0.002,-0.002,-0.005,-0.012,0.0,0.04,0.0,0.0,0.0,0.0
IMU,11104302.0,1,-0.917,-0.2495,0.3159,0.06,-0.31,0.12,-37.7,66.14,-6.72,27.2,,,,,,,,,,,,,,,,
IMU,11059203.0,2,-0.2192,-0.9321,0.2886,0.12,0.37,0.0,-72.72,13.05,-14.64,27.8,,,,,,,,,,,,,,,,
EXO,11127169,,,,,,,,,,,,SAFE,15.419,0.366,1.0,1.275,0.144,-0.002,-0.006,-0.008,0.004,0.0,0.04,0.0,0.0,0.0,0.0
IMU,11204514.0,1,-0.9189,-0.2515,0.3145,0.06,0.18,0.18,-37.71,66.14,-6.69,27.2,,,,,,,,,,,,,,,,
IMU,11159114.0,2,-0.2183,-0.9302,0.2856,0.0,0.12,0.0,-72.71,13.04,-14.67,27.8,,,,,,,,,,,,,,,,
EXO,11227078,,,,,,,,,,,,SAFE,15.408,0.122,0.997,1.275,0.146,-0.002,-0.006,-0.008,0.005,0.0,0.04,0.0,0.0,0.0,0.0
IMU,11304635.0,1,-0.9136,-0.2539,0.3154,0.0,-0.18,0.12,-37.67,66.1,-6.57,27.0,,,,,,,,,,,,,,,,
IMU,11259054.0,2,-0.2261,-0.9316,0.2861,0.55,-0.49,0.0,-72.7,13.03,-14.68,27.7,,,,,,,,,,,,,,,,
EXO,11327262,,,,,,,,,,,,SAFE,15.403,-0.488,1.0,1.275,0.065,-0.002,-0.003,-0.005,-0.001,0.0,0.04,0.0,0.0,0.0,0.0
IMU,11404781.0,1,-0.9141,-0.2559,0.3179,-0.12,-0.73,0.12,-37.65,66.09,-6.48,27.0,,,,,,,,,,,,,,,,
IMU,11358950.0,2,-0.2261,-0.9326,0.2881,0.12,-0.24,0.0,-72.69,13.02,-14.69,27.9,,,,,,,,,,,,,,,,
EXO,11427344,,,,,,,,,,,,SAFE,15.397,-0.244,1.002,1.275,0.019,-0.003,-0.001,-0.003,0.012,0.0,0.04,0.0,0.0,0.0,0.0
IMU,11504938.0,1,-0.9155,-0.2505,0.3159,-0.06,0.06,0.12,-37.65,66.08,-6.4,27.2,,,,,,,,,,,,,,,,
IMU,11458883.0,2,-0.2192,-0.9272,0.2886,0.18,-0.06,0.0,-72.65,13.01,-14.68,27.7,,,,,,,,,,,,,,,,
EXO,11527263,,,,,,,,,,,,SAFE,15.381,-0.061,0.996,1.275,-0.045,-0.003,0.002,-0.001,-0.01,0.0,0.04,0.0,0.0,0.0,0.0
IMU,11605112.0,1,-0.9131,-0.2534,0.3208,-0.06,-0.43,0.24,-37.64,66.07,-6.34,27.3,,,,,,,,,,,,,,,,
IMU,11558821.0,2,-0.2246,-0.9326,0.2891,0.24,0.0,-0.06,-72.66,13.0,-14.71,27.7,,,,,,,,,,,,,,,,
EXO,11627355,,,,,,,,,,,,SAFE,15.37,0.0,1.002,1.274,-0.037,-0.003,0.001,-0.001,0.018,0.0,0.04,0.0,0.0,0.0,0.0
IMU,11705265.0,1,-0.9165,-0.2524,0.3174,-0.12,-0.37,0.18,-37.65,66.07,-6.31,27.2,,,,,,,,,,,,,,,,
IMU,11658719.0,2,-0.2222,-0.9312,0.2866,-0.18,0.24,0.0,-72.65,12.99,-14.72,27.9,,,,,,,,,,,,,,,,
EXO,11727333,,,,,,,,,,,,SAFE,15.364,0.244,0.999,1.275,-0.013,-0.003,0.001,-0.002,-0.02,0.0,0.04,0.0,0.0,0.0,0.0
IMU,11805419.0,1,-0.9146,-0.2534,0.3193,-0.18,0.06,0.31,-37.65,66.07,-6.23,27.4,,,,,,,,,,,,,,,,
IMU,11758642.0,2,-0.2231,-0.9321,0.2876,0.12,-0.18,0.0,-72.65,12.99,-14.74,27.9,,,,,,,,,,,,,,,,
EXO,11827261,,,,,,,,,,,,SAFE,15.359,-0.183,1.001,1.275,-0.123,-0.003,0.005,0.002,-0.008,0.0,0.04,0.0,0.0,0.0,0.0
IMU,11905595.0,1,-0.9146,-0.252,0.3164,-1.04,-0.31,0.06,-37.64,66.06,-6.14,27.3,,,,,,,,,,,,,,,,
IMU,11858559.0,2,-0.2295,-0.9277,0.2866,0.31,-0.18,0.0,-72.65,12.98,-14.74,27.8,,,,,,,,,,,,,,,,
EXO,11927361,,,,,,,,,,,,SAFE,15.353,-0.183,0.998,1.275,0.13,-0.003,-0.005,-0.008,-0.01,0.0,0.04,0.0,0.0,0.0,0.0
IMU,12005746.0,1,-0.916,-0.2539,0.3198,-0.24,-1.46,0.37,-37.64,66.04,-6.05,27.2,,,,,,,,,,,,,,,,
IMU,11958448.0,2,-0.2168,-0.9375,0.2886,-0.12,0.12,0.0,-72.65,12.96,-14.73,27.7,,,,,,,,,,,,,,,,
EXO,12027348,,,,,,,,,,,,SAFE,15.337,0.122,1.005,1.275,0.119,-0.003,-0.005,-0.007,-0.004,0.0,0.04,0.0,0.0,0.0,0.0
IMU,12105918.0,1,-0.917,-0.2476,0.3232,0.31,0.98,0.24,-37.59,66.03,-5.94,27.0,,,,,,,,,,,,,,,,
IMU,12058362.0,2,-0.2192,-0.9302,0.29,0.31,0.0,0.0,-72.57,12.95,-14.69,27.9,,,,,,,,,,,,,,,,
