type,t_us,idx,ax,ay,az,gx,gy,gz,roll,pitch,yaw,temp,state,shank_deg,shank_rate_dps,acc_g,knee_rad,knee_vel,tau_g,tau_imp,tau_cmd,tau_fb,k,b,theta_eq,landing,flex_peak,shank_cross
EXO,8127295,,,,,,,,,,,,SAFE,-36.936,-5.615,1.003,0.88,0.142,-0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8174882.0,1,0.0278,-0.9614,0.2769,-3.17,3.05,-5.13,-75.42,-0.72,0.48,24.8,,,,,,,,,,,,,,,,
IMU,8152240.0,2,0.5864,-0.7607,0.2495,-2.32,-2.01,-7.93,-72.28,-37.35,39.59,26.6,,,,,,,,,,,,,,,,
EXO,8227210,,,,,,,,,,,,SAFE,-37.348,-2.014,0.992,0.88,0.107,-0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8275088.0,1,0.0269,-0.9863,0.2432,-0.06,3.78,-1.59,-75.65,-0.8,-0.01,24.9,,,,,,,,,,,,,,,,
IMU,8252177.0,2,0.6147,-0.7676,0.2695,-2.75,0.55,-1.89,-72.67,-37.59,39.36,26.6,,,,,,,,,,,,,,,,
EXO,8327206,,,,,,,,,,,,SAFE,-37.59,0.549,1.02,0.88,0.011,-0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8375265.0,1,0.0488,-0.9468,0.2109,7.32,19.41,-5.98,-75.12,-0.69,-1.6,24.9,,,,,,,,,,,,,,,,
IMU,8352108.0,2,0.6201,-0.7319,0.2158,-8.12,22.46,-3.85,-72.15,-37.38,37.88,26.8,,,,,,,,,,,,,,,,
EXO,8427317,,,,,,,,,,,,SAFE,-37.381,22.461,0.983,0.88,-0.019,-0.0,0.0,0.0,-0.023,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8475443.0,1,0.0703,-0.9834,0.2461,-4.94,-0.73,-12.15,-75.0,-1.16,-3.03,24.9,,,,,,,,,,,,,,,,
IMU,8452037.0,2,0.6724,-0.7295,0.2036,-10.62,3.54,-10.62,-71.79,-37.53,35.78,26.7,,,,,,,,,,,,,,,,
EXO,8527568,,,,,,,,,,,,SAFE,-37.535,3.54,1.013,0.88,0.12,-0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8575639.0,1,0.0293,-0.9653,0.249,8.61,8.85,-0.43,-74.93,-1.76,-3.21,24.9,,,,,,,,,,,,,,,,
IMU,8551965.0,2,0.6069,-0.7554,0.2607,-0.12,8.91,-1.34,-71.74,-38.44,35.59,26.6,,,,,,,,,,,,,,,,
EXO,8627113,,,,,,,,,,,,SAFE,-38.436,8.911,1.003,0.88,0.01,-0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8675813.0,1,0.0239,-0.957,0.2812,6.29,4.7,-3.6,-73.99,-1.67,-3.84,24.9,,,,,,,,,,,,,,,,
IMU,8651872.0,2,0.6396,-0.7231,0.2417,1.53,11.54,0.0,-70.59,-38.02,34.16,26.5,,,,,,,,,,,,,,,,
EXO,8727146,,,,,,,,,,,,SAFE,-38.024,11.536,0.995,0.88,0.054,-0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8775991.0,1,0.0518,-0.9546,0.2798,4.39,-0.24,1.16,-73.74,-2.16,-3.52,24.8,,,,,,,,,,,,,,,,
IMU,8751844.0,2,0.585,-0.7451,0.2729,6.77,-1.89,-2.14,-70.07,-38.44,33.9,26.6,,,,,,,,,,,,,,,,
EXO,8827114,,,,,,,,,,,,SAFE,-38.436,-1.892,0.986,0.88,-0.162,-0.0,0.0,0.0,-0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8876171.0,1,0.043,-0.9556,0.3032,0.0,-1.77,1.65,-73.48,-2.1,-3.47,25.0,,,,,,,,,,,,,,,,
IMU,8851783.0,2,0.6089,-0.7329,0.2646,2.44,-0.73,0.18,-69.62,-38.27,33.63,26.7,,,,,,,,,,,,,,,,
EXO,8927058,,,,,,,,,,,,SAFE,-38.271,-0.732,0.989,0.88,0.056,-0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8976352.0,1,0.0322,-0.9688,0.2852,-2.26,-7.32,2.56,-73.85,-2.13,-2.89,24.9,,,,,,,,,,,,,,,,
IMU,8951716.0,2,0.6108,-0.748,0.3076,1.53,-11.47,0.18,-70.07,-38.36,34.33,26.7,,,,,,,,,,,,,,,,
EXO,9027328,,,,,,,,,,,,SAFE,-38.364,-11.475,1.014,0.88,0.115,-0.0,0.0,0.0,-0.007,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9076545.0,1,0.0371,-0.9507,0.2803,3.78,2.14,-2.2,-73.47,-1.91,-3.02,24.9,,,,,,,,,,,,,,,,
IMU,9051621.0,2,0.6299,-0.7192,0.2705,1.46,7.14,0.0,-69.77,-38.07,34.33,26.6,,,,,,,,,,,,,,,,
EXO,9126950,,,,,,,,,,,,SAFE,-38.073,7.141,0.994,0.88,0.029,-0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9176711.0,1,0.0562,-0.9619,0.2905,-3.17,-5.55,-2.01,-73.37,-2.1,-3.14,24.8,,,,,,,,,,,,,,,,
IMU,9151584.0,2,0.6309,-0.7358,0.2734,-0.79,-3.54,-3.23,-69.58,-38.16,33.91,26.6,,,,,,,,,,,,,,,,
EXO,9227379,,,,,,,,,,,,SAFE,-38.156,-3.54,1.007,0.88,-0.011,-0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9276887.0,1,0.043,-0.9497,0.2783,-5.68,-4.15,3.48,-73.84,-2.15,-2.29,24.9,,,,,,,,,,,,,,,,
IMU,9251501.0,2,0.6089,-0.7388,0.2476,1.71,-10.25,2.56,-69.86,-38.41,34.83,26.6,,,,,,,,,,,,,,,,
EXO,9327199,,,,,,,,,,,,SAFE,-38.408,-10.254,0.989,0.88,-0.07,-0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9377075.0,1,0.0264,-0.9844,0.2778,-4.58,0.06,1.28,-74.15,-1.74,-2.3,24.8,,,,,,,,,,,,,,,,
IMU,9351438.0,2,0.6538,-0.7412,0.252,-5.25,-1.1,3.54,-70.49,-38.11,35.37,26.8,,,,,,,,,,,,,,,,
EXO,9427226,,,,,,,,,,,,SAFE,-38.106,-1.099,1.02,0.88,0.048,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9477247.0,1,0.02,-0.9653,0.2622,4.46,1.1,2.75,-74.28,-1.82,-2.05,24.9,,,,,,,,,,,,,,,,
IMU,9451363.0,2,0.5903,-0.7666,0.2725,2.87,1.77,0.55,-70.8,-38.28,35.8,26.6,,,,,,,,,,,,,,,,
EXO,9526873,,,,,,,,,,,,SAFE,-38.282,1.77,1.005,0.88,-0.034,-0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9577421.0,1,0.0396,-0.9521,0.2788,0.79,-4.64,1.95,-73.96,-1.58,-1.96,24.8,,,,,,,,,,,,,,,,
IMU,9551285.0,2,0.6001,-0.7319,0.2471,1.65,0.37,2.69,-70.31,-37.9,35.47,26.6,,,,,,,,,,,,,,,,
EXO,9626934,,,,,,,,,,,,SAFE,-37.897,0.366,0.978,0.88,0.046,-0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9677611.0,1,0.0396,-0.9531,0.2793,-0.98,-5.31,0.18,-74.32,-1.81,-1.4,24.9,,,,,,,,,,,,,,,,
IMU,9651208.0,2,0.6001,-0.749,0.2915,1.65,-7.93,-2.75,-70.71,-38.15,36.23,26.6,,,,,,,,,,,,,,,,
EXO,9727199,,,,,,,,,,,,SAFE,-38.15,-7.935,1.003,0.88,-0.189,-0.0,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9777772.0,1,0.0552,-0.9585,0.2876,6.1,5.8,0.24,-73.92,-1.75,-1.36,24.9,,,,,,,,,,,,,,,,
IMU,9751152.0,2,0.6191,-0.7324,0.2729,2.01,6.1,0.61,-70.37,-38.11,36.31,26.6,,,,,,,,,,,,,,,,
EXO,9826855,,,,,,,,,,,,SAFE,-38.112,6.104,0.997,0.88,0.097,-0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9877965.0,1,0.0576,-0.9785,0.2505,-4.46,-2.81,-4.88,-73.97,-2.0,-1.66,24.8,,,,,,,,,,,,,,,,
IMU,9851096.0,2,0.6484,-0.7402,0.2651,-1.28,-1.22,-5.19,-70.22,-38.15,35.76,26.5,,,,,,,,,,,,,,,,
EXO,9927436,,,,,,,,,,,,SAFE,-38.15,-1.221,1.019,0.88,0.062,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9978123.0,1,0.0254,-0.9497,0.2656,0.67,1.71,1.53,-73.96,-1.82,-1.91,25.1,,,,,,,,,,,,,,,,
IMU,9951011.0,2,0.6099,-0.7344,0.2451,-2.32,5.74,3.97,-70.26,-38.21,35.61,26.6,,,,,,,,,,,,,,,,
EXO,10026956,,,,,,,,,,,,SAFE,-38.21,5.737,0.986,0.88,0.034,-0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10078291.0,1,0.0283,-0.9741,0.2856,-2.44,-2.99,-4.33,-73.94,-2.02,-1.81,25.0,,,,,,,,,,,,,,,,
