type,t_us,idx,ax,ay,az,gx,gy,gz,roll,pitch,yaw,temp,state,shank_deg,shank_rate_dps,acc_g,knee_rad,knee_vel,tau_g,tau_imp,tau_cmd,tau_fb,k,b,theta_eq,landing,flex_peak,shank_cross
IMU,6438069.0,1,0.1099,-0.9858,0.2715,-4.15,-43.64,-3.23,-73.12,-8.49,113.54,27.4,,,,,,,,,,,,,,,,
IMU,6392307.0,2,0.876,-0.4868,0.2637,25.82,-13.37,70.68,-53.67,-58.9,119.54,28.4,,,,,,,,,,,,,,,,
EXO,6455948,,,,,,,,,,,,SAFE,-56.53,-13.367,1.036,1.038,-1.452,0.006,0.0,0.006,0.107,0.0,0.0,0.0,0.0,0.0,0.0
IMU,6438069.0,1,0.1099,-0.9858,0.2715,-4.15,-43.64,-3.23,-73.12,-8.49,113.54,27.4,,,,,,,,,,,,,,,,
IMU,6492277.0,2,0.8213,-0.5439,0.269,22.58,-57.19,72.33,-61.31,-54.27,131.92,28.4,,,,,,,,,,,,,,,,
EXO,6527820,,,,,,,,,,,,SAFE,-51.894,-57.19,1.021,0.895,-1.432,0.007,0.0,0.007,-0.133,0.0,0.0,0.0,0.0,0.0,0.0
IMU,6538234.0,1,0.2124,-0.9219,0.3018,-18.86,-40.95,-15.14,-75.65,-11.01,117.99,27.2,,,,,,,,,,,,,,,,
IMU,6592130.0,2,0.73,-0.6616,0.2729,3.36,-27.83,52.31,-68.32,-49.84,142.94,28.4,,,,,,,,,,,,,,,,
EXO,6627987,,,,,,,,,,,,SAFE,-47.466,-27.832,1.022,0.775,-1.039,0.008,0.0,0.008,-0.085,0.0,0.0,0.0,0.0,0.0,0.0
IMU,6638418.0,1,0.251,-0.9399,0.2573,12.51,19.59,4.21,-76.34,-12.76,120.19,27.3,,,,,,,,,,,,,,,,
IMU,6692063.0,2,0.7134,-0.7251,0.2803,-2.32,8.12,71.41,-69.35,-42.88,144.7,28.5,,,,,,,,,,,,,,,,
EXO,6727572,,,,,,,,,,,,SAFE,-40.507,8.118,1.055,0.678,-0.886,0.009,0.0,0.009,-0.033,0.0,0.0,0.0,0.0,0.0,0.0
IMU,6738609.0,1,0.0977,-0.9512,0.2383,8.61,7.32,-1.04,-74.8,-11.54,119.54,27.4,,,,,,,,,,,,,,,,
IMU,6791989.0,2,0.5381,-0.7749,0.2085,-23.07,-3.17,24.29,-71.02,-38.07,146.13,28.5,,,,,,,,,,,,,,,,
EXO,6827605,,,,,,,,,,,,SAFE,-35.695,-3.174,0.966,0.634,-0.17,0.009,0.0,0.009,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,6838798.0,1,0.1963,-0.9624,0.2002,-6.35,-0.12,-5.62,-75.47,-12.19,118.74,27.4,,,,,,,,,,,,,,,,
IMU,6891951.0,2,0.6172,-0.8257,0.3921,32.23,-36.44,6.1,-71.58,-37.22,147.71,28.4,,,,,,,,,,,,,,,,
EXO,6927709,,,,,,,,,,,,SAFE,-34.843,-36.438,1.103,0.627,0.029,0.009,0.0,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,6938964.0,1,0.1875,-1.0322,0.3477,11.96,-64.33,-10.99,-75.95,-13.46,122.56,27.1,,,,,,,,,,,,,,,,
IMU,6991837.0,2,0.5186,-0.833,0.2505,15.69,25.88,7.39,-70.92,-38.07,150.76,28.4,,,,,,,,,,,,,,,,
EXO,7027896,,,,,,,,,,,,SAFE,-35.695,25.879,1.013,0.623,-0.166,0.009,0.0,0.009,0.015,0.0,0.0,0.0,0.0,0.0,0.0
IMU,7039156.0,1,0.1714,-0.8711,0.29,13.79,42.6,19.47,-74.55,-12.69,122.21,27.5,,,,,,,,,,,,,,,,
IMU,7091764.0,2,0.5728,-0.7749,0.2798,-7.39,18.68,30.88,-69.31,-34.56,147.55,28.4,,,,,,,,,,,,,,,,
EXO,7127805,,,,,,,,,,,,SAFE,-32.184,18.677,1.003,0.616,0.126,0.01,0.0,0.01,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,7139338.0,1,0.2183,-0.9609,0.2275,8.18,22.34,25.15,-73.05,-10.03,119.92,27.2,,,,,,,,,,,,,,,,
IMU,7191696.0,2,0.5181,-0.8389,0.2466,10.5,-5.25,31.92,-69.24,-31.53,147.16,28.4,,,,,,,,,,,,,,,,
EXO,7227686,,,,,,,,,,,,SAFE,-29.152,-5.249,1.016,0.616,0.015,0.01,0.0,0.01,0.019,0.0,0.0,0.0,0.0,0.0,0.0
IMU,7239516.0,1,0.1445,-0.9863,0.1924,10.99,-14.89,28.81,-72.65,-7.56,121.34,27.4,,,,,,,,,,,,,,,,
IMU,7291630.0,2,0.4951,-0.8052,0.2778,12.94,-24.66,22.83,-69.19,-29.28,149.53,28.5,,,,,,,,,,,,,,,,
EXO,7327844,,,,,,,,,,,,SAFE,-26.911,-24.658,0.985,0.615,-0.037,0.01,0.0,0.01,0.012,0.0,0.0,0.0,0.0,0.0,0.0
IMU,7339738.0,1,0.1909,-0.9893,0.2842,-0.79,-34.36,19.71,-72.88,-6.36,124.56,27.1,,,,,,,,,,,,,,,,
IMU,7391596.0,2,0.5693,-0.8691,0.248,-1.59,-21.73,23.01,-70.38,-28.36,153.23,28.4,,,,,,,,,,,,,,,,
EXO,7427847,,,,,,,,,,,,SAFE,-25.983,-21.729,1.068,0.593,-0.558,0.01,0.0,0.01,0.043,0.0,0.0,0.0,0.0,0.0,0.0
IMU,7439893.0,1,0.2051,-1.0015,0.334,-9.95,-9.89,20.69,-73.78,-5.02,127.07,27.3,,,,,,,,,,,,,,,,
IMU,7491480.0,2,0.5664,-0.8472,0.3281,-6.41,-8.36,48.95,-72.25,-25.7,156.08,28.4,,,,,,,,,,,,,,,,
EXO,7527687,,,,,,,,,,,,SAFE,-23.324,-8.362,1.071,0.498,-1.166,0.01,0.0,0.01,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,7540076.0,1,0.2305,-1.0352,0.2349,0.92,-26.86,-5.86,-74.49,-5.21,128.66,27.3,,,,,,,,,,,,,,,,
IMU,7591407.0,2,0.3462,-0.8394,0.2925,12.33,-18.19,70.07,-72.88,-21.27,159.95,28.4,,,,,,,,,,,,,,,,
EXO,7627713,,,,,,,,,,,,SAFE,-18.896,-18.188,0.954,0.368,-1.317,0.009,0.0,0.009,0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,7640266.0,1,0.1162,-0.9399,0.2637,20.02,7.14,-7.2,-73.38,-6.25,130.1,27.3,,,,,,,,,,,,,,,,
IMU,7691335.0,2,0.104,-0.9834,0.2646,-1.34,8.97,58.29,-71.89,-15.05,161.09,28.4,,,,,,,,,,,,,,,,
EXO,7727520,,,,,,,,,,,,SAFE,-12.673,8.972,1.024,0.219,-1.585,0.009,0.0,0.009,0.013,0.0,0.0,0.0,0.0,0.0,0.0
IMU,7740431.0,1,0.0244,-0.8442,0.3018,-4.27,-25.63,-16.72,-72.84,-8.12,129.57,27.3,,,,,,,,,,,,,,,,
IMU,7791241.0,2,-0.043,-0.8198,0.2368,-3.54,-11.96,69.46,-73.34,-9.24,164.79,28.4,,,,,,,,,,,,,,,,
EXO,7827943,,,,,,,,,,,,SAFE,-6.872,-11.963,0.854,0.099,-0.912,0.008,0.0,0.008,-0.099,0.0,0.0,0.0,0.0,0.0,0.0
IMU,7840639.0,1,0.0181,-0.7969,0.2363,10.99,7.26,-6.47,-72.37,-9.09,130.28,27.4,,,,,,,,,,,,,,,,
IMU,7891207.0,2,-0.0972,-0.936,0.2881,12.88,29.48,42.79,-72.32,-3.26,165.46,28.4,,,,,,,,,,,,,,,,
EXO,7927602,,,,,,,,,,,,SAFE,-0.884,29.48,0.984,0.068,-0.072,0.007,0.0,0.007,-0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,7940796.0,1,0.0054,-1.0103,0.2207,6.77,42.24,-3.3,-71.14,-8.15,127.39,27.4,,,,,,,,,,,,,,,,
IMU,7991099.0,2,-0.0811,-0.9707,0.1191,-4.82,-9.28,-6.16,-72.32,-1.79,163.08,28.4,,,,,,,,,,,,,,,,
EXO,8027602,,,,,,,,,,,,SAFE,0.588,-9.277,0.981,0.068,-0.011,0.007,0.0,0.007,-0.014,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8040979.0,1,0.0771,-0.9116,0.3599,-22.34,-14.1,-6.71,-71.95,-8.22,127.17,27.4,,,,,,,,,,,,,,,,
IMU,8091036.0,2,-0.0708,-0.9351,0.375,-17.03,-32.9,-3.97,-74.23,-2.63,164.5,28.4,,,,,,,,,,,,,,,,
EXO,8127988,,,,,,,,,,,,SAFE,-0.253,-32.898,1.01,0.069,-0.045,0.007,0.0,0.007,-0.015,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8141166.0,1,0.1128,-1.021,0.2852,-10.56,-41.14,0.06,-74.02,-8.93,130.1,27.4,,,,,,,,,,,,,,,,
IMU,8190955.0,2,0.0273,-0.9341,0.3735,11.17,-52.92,-11.9,-74.86,-3.74,168.5,28.5,,,,,,,,,,,,,,,,
EXO,8227874,,,,,,,,,,,,SAFE,-1.368,-52.917,1.006,0.069,-0.081,0.007,0.0,0.007,0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8241344.0,1,0.1895,-1.0347,0.3076,14.83,-77.27,-7.14,-74.12,-11.05,135.43,27.4,,,,,,,,,,,,,,,,
IMU,8290892.0,2,0.0205,-0.9419,0.3252,6.47,-66.89,-9.03,-74.44,-6.21,175.23,28.5,,,,,,,,,,,,,,,,
EXO,8327781,,,,,,,,,,,,SAFE,-3.84,-66.895,0.997,0.069,-0.021,0.007,0.0,0.007,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8341551.0,1,0.2217,-0.8511,0.3188,14.59,-23.32,0.92,-73.45,-13.09,141.1,27.4,,,,,,,,,,,,,,,,
IMU,8390857.0,2,0.0859,-0.8618,0.2603,6.16,27.53,8.0,-73.69,-6.24,177.13,28.5,,,,,,,,,,,,,,,,
EXO,8427499,,,,,,,,,,,,SAFE,-3.867,27.527,0.904,0.069,0.002,0.007,0.0,0.007,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8441713.0,1,0.2549,-0.9751,0.2715,-3.91,36.44,9.09,-72.22,-11.75,139.29,27.2,,,,,,,,,,,,,,,,
IMU,8490735.0,2,0.1025,-1.0146,0.2036,-16.17,40.65,1.46,-73.85,-4.32,173.76,28.2,,,,,,,,,,,,,,,,
EXO,8527586,,,,,,,,,,,,SAFE,-1.945,40.649,1.04,0.07,0.1,0.007,0.0,0.007,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8541881.0,1,0.2031,-0.895,0.2324,-17.82,36.32,-7.93,-72.77,-10.45,135.48,27.3,,,,,,,,,,,,,,,,
IMU,8590678.0,2,0.1567,-0.9116,0.1938,-31.68,4.09,-19.1,-76.1,-4.44,170.66,28.5,,,,,,,,,,,,,,,,
EXO,8627839,,,,,,,,,,,,SAFE,-2.065,4.089,0.945,0.069,0.095,0.007,0.0,0.007,0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8642077.0,1,0.2427,-0.9033,0.2173,-28.32,15.62,-27.28,-75.32,-12.02,133.79,27.3,,,,,,,,,,,,,,,,
IMU,8690617.0,2,0.019,-0.9185,0.1987,-33.33,12.08,-13.24,-79.39,-6.33,168.64,28.5,,,,,,,,,,,,,,,,
EXO,8728156,,,,,,,,,,,,SAFE,-3.961,12.085,0.94,0.069,-0.007,0.007,0.0,0.007,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8742280.0,1,0.1582,-0.9404,0.4185,-29.97,-73.73,-17.15,-78.94,-13.68,134.16,27.2,,,,,,,,,,,,,,,,
IMU,8790519.0,2,-0.0913,-1.0454,0.0884,-31.31,-44.68,-5.25,-83.4,-8.33,172.63,28.5,,,,,,,,,,,,,,,,
EXO,8828223,,,,,,,,,,,,SAFE,-5.96,-44.678,1.053,0.069,-0.241,0.008,0.0,0.008,0.031,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8842485.0,1,0.25,-0.9712,0.0859,-43.4,-15.38,27.77,-83.29,-14.12,138.86,27.2,,,,,,,,,,,,,,,,
IMU,8890493.0,2,0.1133,-1.0747,0.334,17.52,93.2,61.28,-85.37,-5.08,171.58,28.4,,,,,,,,,,,,,,,,
EXO,8927866,,,,,,,,,,,,SAFE,-2.703,93.201,1.131,0.069,0.003,0.007,0.0,0.007,-0.046,0.0,0.0,0.0,0.0,0.0,0.0
IMU,8942640.0,1,0.0322,-0.9839,0.1572,22.89,-23.07,26.49,-82.27,-9.39,135.23,27.4,,,,,,,,,,,,,,,,
IMU,8990383.0,2,-0.0513,-1.0054,0.0625,19.96,-67.75,4.09,-83.69,-2.17,172.84,28.4,,,,,,,,,,,,,,,,
EXO,9027775,,,,,,,,,,,,SAFE,0.203,-67.749,1.009,0.069,-0.203,0.007,0.0,0.007,0.029,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9042807.0,1,0.1689,-1.0654,0.0469,31.8,-29.97,25.45,-80.61,-8.74,140.48,27.4,,,,,,,,,,,,,,,,
IMU,9090309.0,2,-0.0303,-1.0664,0.0,26.06,-43.21,31.19,-81.52,-0.48,177.84,28.4,,,,,,,,,,,,,,,,
EXO,9127838,,,,,,,,,,,,SAFE,1.895,-43.213,1.067,0.069,0.013,0.006,0.0,0.006,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9142985.0,1,0.1748,-0.9883,0.1406,29.97,-14.77,26.92,-78.45,-6.34,143.87,27.3,,,,,,,,,,,,,,,,
IMU,9190254.0,2,0.0542,-1.0698,0.2466,31.07,-44.68,10.13,-78.65,1.33,-178.52,28.5,,,,,,,,,,,,,,,,
EXO,9227775,,,,,,,,,,,,SAFE,3.708,-44.678,1.099,0.069,0.062,0.006,0.0,0.006,-0.043,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9243153.0,1,0.1885,-0.9292,0.2393,31.07,-5.8,11.29,-75.22,-5.88,146.86,27.2,,,,,,,,,,,,,,,,
IMU,9290187.0,2,0.0874,-0.9785,0.2764,18.68,5.55,4.82,-75.92,1.85,-177.04,28.4,,,,,,,,,,,,,,,,
EXO,9327389,,,,,,,,,,,,SAFE,4.224,5.554,1.021,0.069,0.029,0.006,0.0,0.006,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9343361.0,1,0.1636,-0.9116,0.248,4.76,11.47,1.4,-73.88,-5.51,146.21,27.3,,,,,,,,,,,,,,,,
IMU,9390198.0,2,-0.0713,-1.019,0.1499,0.85,15.26,4.88,-75.56,2.2,-177.97,28.4,,,,,,,,,,,,,,,,
EXO,9427299,,,,,,,,,,,,SAFE,4.57,15.259,1.032,0.069,-0.081,0.006,0.0,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9443529.0,1,0.1045,-0.8984,0.168,-3.85,25.45,0.12,-74.04,-4.99,144.48,27.4,,,,,,,,,,,,,,,,
IMU,9490075.0,2,-0.1245,-0.9497,0.1821,5.98,25.39,6.29,-75.93,2.98,179.72,28.4,,,,,,,,,,,,,,,,
EXO,9527357,,,,,,,,,,,,SAFE,5.35,25.391,0.975,0.069,-0.04,0.005,0.0,0.005,-0.011,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9543701.0,1,0.0386,-1.0439,0.3623,2.87,40.04,6.1,-73.91,-3.7,141.55,27.4,,,,,,,,,,,,,,,,
IMU,9590009.0,2,-0.1118,-1.0903,0.2515,-5.37,22.4,-6.16,-75.67,4.24,176.68,28.5,,,,,,,,,,,,,,,,
EXO,9627443,,,,,,,,,,,,SAFE,6.614,22.4,1.125,0.069,0.022,0.005,0.0,0.005,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9643879.0,1,0.0874,-1.0537,0.2573,-0.85,6.71,0.67,-74.06,-3.42,139.51,27.5,,,,,,,,,,,,,,,,
IMU,9689940.0,2,-0.1509,-0.937,0.2759,0.79,-2.26,-4.27,-75.9,4.22,175.72,28.5,,,,,,,,,,,,,,,,
EXO,9727364,,,,,,,,,,,,SAFE,6.597,-2.258,0.988,0.069,-0.022,0.005,0.0,0.005,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9744050.0,1,0.3306,-0.8833,0.1069,16.97,-5.68,40.22,-73.58,-2.68,140.05,27.3,,,,,,,,,,,,,,,,
IMU,9789867.0,2,-0.1279,-1.0137,0.3364,4.88,15.69,-1.4,-75.22,6.18,176.42,28.4,,,,,,,,,,,,,,,,
EXO,9827525,,,,,,,,,,,,SAFE,8.553,15.686,1.076,0.07,0.103,0.005,0.0,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9844248.0,1,-0.0474,-0.9336,0.2847,11.66,-1.28,4.7,-72.92,-1.6,139.77,27.2,,,,,,,,,,,,,,,,
IMU,9889833.0,2,-0.187,-0.9009,0.3354,8.3,-5.98,-9.77,-74.43,6.14,176.42,28.4,,,,,,,,,,,,,,,,
EXO,9927502,,,,,,,,,,,,SAFE,8.514,-5.981,0.979,0.069,-0.033,0.005,0.0,0.005,0.012,0.0,0.0,0.0,0.0,0.0,0.0
IMU,9944507.0,1,0.1123,-0.9146,-0.1309,22.71,-51.7,19.59,-71.88,-1.83,141.5,27.3,,,,,,,,,,,,,,,,
IMU,9989723.0,2,0.0391,-0.8809,0.3359,7.57,-32.04,-5.25,-73.37,5.99,-179.84,28.4,,,,,,,,,,,,,,,,
EXO,10027775,,,,,,,,,,,,SAFE,8.366,-32.043,0.944,0.069,-0.061,0.005,0.0,0.005,0.008,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10044654.0,1,-0.0244,-0.8926,0.355,1.53,-8.97,-12.76,-71.44,-2.88,144.28,27.3,,,,,,,,,,,,,,,,
IMU,10089671.0,2,-0.1572,-1.0156,0.2837,10.44,-26.86,-6.1,-73.48,4.34,-178.22,28.5,,,,,,,,,,,,,,,,
EXO,10128035,,,,,,,,,,,,SAFE,6.713,-26.855,1.066,0.069,0.014,0.005,0.0,0.005,0.011,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10144782.0,1,0.1343,-1.002,0.3672,13.06,-26.06,-12.88,-70.79,-4.42,145.74,27.2,,,,,,,,,,,,,,,,
IMU,10189606.0,2,-0.2583,-1.0049,0.2832,14.89,-30.64,5.74,-72.05,3.0,-176.41,28.4,,,,,,,,,,,,,,,,
EXO,10228066,,,,,,,,,,,,SAFE,5.378,-30.64,1.076,0.069,0.128,0.005,0.0,0.005,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10244956.0,1,0.0454,-0.8418,0.3516,10.62,-26.86,6.84,-69.63,-5.21,148.78,27.2,,,,,,,,,,,,,,,,
IMU,10289537.0,2,-0.0923,-0.9746,0.3594,2.75,-21.79,4.76,-71.2,3.23,-173.29,28.4,,,,,,,,,,,,,,,,
EXO,10327772,,,,,,,,,,,,SAFE,5.603,-21.79,1.043,0.069,-0.069,0.005,0.0,0.005,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10345160.0,1,0.0288,-0.9292,0.3882,28.14,-66.1,10.44,-68.55,-5.34,152.14,27.4,,,,,,,,,,,,,,,,
IMU,10389535.0,2,-0.0884,-0.8984,0.2568,7.75,-44.37,11.84,-69.56,2.7,-168.27,28.5,,,,,,,,,,,,,,,,
EXO,10427975,,,,,,,,,,,,SAFE,5.076,-44.373,0.939,0.069,-0.01,0.005,0.0,0.005,-0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10445335.0,1,0.0801,-0.9429,0.4263,13.55,-7.2,13.49,-67.32,-5.55,156.13,27.3,,,,,,,,,,,,,,,,
IMU,10489404.0,2,-0.0342,-0.873,0.4048,9.09,13.0,9.28,-68.48,3.57,-166.7,28.4,,,,,,,,,,,,,,,,
EXO,10527698,,,,,,,,,,,,SAFE,5.944,13.0,0.963,0.069,-0.087,0.005,0.0,0.005,-0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10545507.0,1,0.0786,-0.958,0.356,7.93,24.23,9.52,-66.29,-4.06,155.06,27.2,,,,,,,,,,,,,,,,
IMU,10589344.0,2,-0.043,-0.8911,0.4575,15.2,10.38,3.72,-67.58,5.06,-168.1,28.5,,,,,,,,,,,,,,,,
EXO,10627578,,,,,,,,,,,,SAFE,7.432,10.376,1.003,0.07,-0.013,0.005,0.0,0.005,0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10645700.0,1,0.1309,-0.9048,0.3848,11.54,8.54,5.0,-65.29,-3.57,154.48,27.3,,,,,,,,,,,,,,,,
IMU,10689271.0,2,0.1304,-0.8276,0.3682,13.06,2.56,-1.46,-66.68,5.16,-167.96,28.4,,,,,,,,,,,,,,,,
EXO,10727495,,,,,,,,,,,,SAFE,7.531,2.563,0.915,0.071,0.068,0.005,0.0,0.005,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10745851.0,1,0.0083,-0.9912,0.4126,7.75,24.66,-9.83,-64.31,-3.43,153.67,27.4,,,,,,,,,,,,,,,,
IMU,10789199.0,2,-0.1646,-0.9526,0.4316,17.82,27.59,-2.69,-66.14,5.05,-169.51,28.5,,,,,,,,,,,,,,,,
EXO,10827763,,,,,,,,,,,,SAFE,7.421,27.588,1.059,0.07,-0.22,0.005,0.0,0.005,-0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10846046.0,1,-0.0283,-0.9614,0.4966,10.68,8.24,-8.18,-63.53,-3.14,151.66,27.4,,,,,,,,,,,,,,,,
IMU,10889164.0,2,-0.2578,-0.8477,0.373,7.75,0.24,-0.67,-64.96,5.2,-170.74,28.5,,,,,,,,,,,,,,,,
EXO,10927706,,,,,,,,,,,,SAFE,7.575,0.244,0.961,0.071,-0.014,0.005,0.0,0.005,0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10946194.0,1,-0.0146,-0.9097,0.4321,4.46,-8.91,1.22,-62.7,-3.21,151.76,27.4,,,,,,,,,,,,,,,,
IMU,10989062.0,2,-0.1333,-0.8452,0.3506,-1.65,-5.68,1.1,-64.77,5.36,-170.12,28.4,,,,,,,,,,,,,,,,
EXO,11027678,,,,,,,,,,,,SAFE,7.729,-5.676,0.925,0.07,-0.068,0.005,0.0,0.005,0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,11046354.0,1,0.0938,-0.9097,0.4507,3.48,-17.09,5.19,-62.69,-3.12,152.53,27.3,,,,,,,,,,,,,,,,
IMU,11088991.0,2,-0.0239,-0.8843,0.4829,-5.92,-7.57,6.04,-64.91,5.4,-168.71,28.4,,,,,,,,,,,,,,,,
EXO,11127806,,,,,,,,,,,,SAFE,7.773,-7.568,1.008,0.07,0.015,0.005,0.0,0.005,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,11146551.0,1,0.0459,-0.8896,0.5132,-4.88,12.94,15.44,-63.08,-2.57,153.3,27.1,,,,,,,,,,,,,,,,
IMU,11188915.0,2,-0.062,-0.877,0.4751,-5.31,14.28,6.04,-65.36,6.65,-168.76,28.5,,,,,,,,,,,,,,,,
EXO,11227796,,,,,,,,,,,,SAFE,9.025,14.282,0.999,0.07,0.057,0.004,0.0,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,11246701.0,1,-0.063,-0.9824,0.4634,-0.24,16.48,8.06,-63.07,-1.2,152.14,27.3,,,,,,,,,,,,,,,,
IMU,11288860.0,2,0.061,-0.8569,0.395,9.34,24.48,-2.81,-65.17,7.62,-170.01,28.4,,,,,,,,,,,,,,,,
EXO,11327665,,,,,,,,,,,,SAFE,9.992,24.475,0.946,0.07,-0.021,0.004,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,11346871.0,1,0.0117,-0.9854,0.5234,-3.36,61.46,-5.55,-63.12,-0.08,149.33,27.1,,,,,,,,,,,,,,,,
IMU,11388869.0,2,-0.0488,-0.8877,0.4312,3.6,47.55,-18.31,-65.0,9.14,-175.13,28.5,,,,,,,,,,,,,,,,
EXO,11427909,,,,,,,,,,,,SAFE,11.508,47.546,0.988,0.069,-0.046,0.004,0.0,0.004,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,11447014.0,1,-0.082,-0.8574,0.4907,-4.27,45.04,4.46,-63.19,0.68,144.81,27.4,,,,,,,,,,,,,,,,
IMU,11488728.0,2,-0.1807,-0.9004,0.4507,11.17,-20.94,-18.19,-65.12,9.54,-177.53,28.5,,,,,,,,,,,,,,,,
EXO,11527956,,,,,,,,,,,,SAFE,11.915,-20.935,1.023,0.069,-0.142,0.004,0.0,0.004,0.012,0.0,0.0,0.0,0.0,0.0,0.0
IMU,11547168.0,1,-0.0381,-0.897,0.4854,8.36,-45.9,1.59,-62.59,0.09,145.67,27.1,,,,,,,,,,,,,,,,
IMU,11588654.0,2,-0.2305,-0.856,0.3867,-4.7,-60.55,1.22,-64.47,8.11,-174.11,28.6,,,,,,,,,,,,,,,,
EXO,11627781,,,,,,,,,,,,SAFE,10.486,-60.547,0.967,0.07,-0.01,0.004,0.0,0.004,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,11647346.0,1,0.1025,-0.9443,0.5503,6.53,-49.38,1.28,-62.18,-2.22,150.97,27.2,,,,,,,,,,,,,,,,
IMU,11688592.0,2,-0.0869,-0.8228,0.4058,-3.23,-47.24,3.6,-63.92,5.92,-169.32,28.4,,,,,,,,,,,,,,,,
EXO,11727786,,,,,,,,,,,,SAFE,8.295,-47.241,0.921,0.07,0.037,0.005,0.0,0.005,0.007,0.0,0.0,0.0,0.0,0.0,0.0
IMU,11747508.0,1,0.0566,-0.9614,0.6006,13.79,-10.5,-2.56,-61.81,-3.85,155.01,27.2,,,,,,,,,,,,,,,,
IMU,11788529.0,2,-0.1655,-0.8008,0.6577,3.6,-5.31,-8.54,-63.57,4.55,-166.78,28.4,,,,,,,,,,,,,,,,
EXO,11827844,,,,,,,,,,,,SAFE,6.927,-5.31,1.049,0.07,0.064,0.005,0.0,0.005,0.038,0.0,0.0,0.0,0.0,0.0,0.0
IMU,11847730.0,1,0.1035,-0.9204,0.4365,0.18,-23.01,0.06,-61.71,-4.55,155.67,27.2,,,,,,,,,,,,,,,,
IMU,11888500.0,2,-0.0156,-0.9038,0.3003,0.67,-5.86,-3.23,-63.85,3.57,-165.36,28.4,,,,,,,,,,,,,,,,
EXO,11927672,,,,,,,,,,,,SAFE,5.938,-5.859,0.953,0.069,0.061,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,11947835.0,1,0.1611,-0.813,0.5166,-4.94,31.56,6.9,-61.78,-4.63,155.47,27.4,,,,,,,,,,,,,,,,
IMU,11988392.0,2,-0.125,-0.8633,0.3486,-9.46,43.82,11.41,-64.37,5.37,-167.22,28.5,,,,,,,,,,,,,,,,
EXO,12027767,,,,,,,,,,,,SAFE,7.745,43.823,0.939,0.068,0.073,0.005,0.0,0.005,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,12047992.0,1,-0.1089,-0.8853,0.4292,-10.8,44.98,4.39,-62.53,-1.98,151.89,27.4,,,,,,,,,,,,,,,,
IMU,12088317.0,2,-0.124,-0.9609,0.4761,2.32,31.07,-11.72,-65.55,7.47,-170.95,28.5,,,,,,,,,,,,,,,,
EXO,12127912,,,,,,,,,,,,SAFE,9.838,31.067,1.08,0.068,0.003,0.004,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,12148168.0,1,0.0776,-0.8345,0.438,-2.99,19.17,17.27,-62.72,-1.3,149.1,27.4,,,,,,,,,,,,,,,,
IMU,12188263.0,2,-0.1592,-0.9155,0.4673,-12.94,3.85,23.01,-66.06,8.77,-172.02,28.5,,,,,,,,,,,,,,,,
